,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,113,1,1,9/8/2019,SEA,,CIN,"W, 21-20",*,14,20,6,25,197,9.9,99,7.1,5,96,6.9,0,1,0,2,10.5,3,15.8,6,2,4,10,41.7,0,,4,8,0,8,2,0,0,0,
2,114,2,2,9/15/2019,SEA,@,PIT,"W, 28-26",*,29,35,15,38.5,256,7.3,154,5.3,4.4,146,5,2,0,0,0,0,3,8.6,25,2,2,8,19.5,2,12.5,6,22,1,7,1.2,15,2.5,0,
3,115,3,3,9/22/2019,SEA,,NOR,"L, 27-33",*,32,50,18,36,552,11,294,9.2,5.9,112,3.5,1,3,1,0,0,12,26.1,7,11,3,14,25.9,4,11,7,51,4,39,5.6,12,1.7,1,7
4,116,4,4,9/29/2019,SEA,@,ARI,"W, 27-10",*,22,28,10,31.3,213,7.6,147,6.7,5.3,93,4.2,0,1,0,0,0,3,11.1,14,3,2,9,26.5,2,3.5,2,7,0,1,0.5,6,3,0,
5,117,5,5,10/3/2019,SEA,,LAR,"W, 30-29",*,17,23,12,50,253,11,190,11.2,8.3,78,4.6,0,1,0,0,0,4,18.2,6,8,3,12,41.4,5,5.6,8,32,2,29,3.6,3,0.4,0,
6,118,6,6,10/13/2019,SEA,@,CLE,"W, 32-28",*,23,33,17,47.2,280,8.5,152,6.6,4.6,143,6.2,0,1,0,2,6.3,7,21.9,21,4,2,9,22,5,8,9,31,2,30,3.3,1,0.1,0,
7,119,7,7,10/20/2019,SEA,,BAL,"L, 16-30",*,20,41,10,23.8,459,11.2,177,8.9,4.3,64,3.2,0,3,0,3,7.9,13,34.2,17,6,7,14,31.8,2,10,3,27,2,27,9,0,0,0,
8,120,8,8,10/27/2019,SEA,@,ATL,"W, 27-20",*,14,20,9,40.9,202,10.1,114,8.1,5.7,68,4.9,0,0,0,2,10,2,10,7,0,2,4,16.7,2,3,4,4,0,3,0.8,1,0.3,0,
9,121,9,9,11/3/2019,SEA,,TAM,"W, 40-34 (OT)",*,29,43,23,50,346,8,204,7,4.7,174,6,1,0,0,1,2.3,7,16.3,35,1,6,10,21.3,1,21,1,21,1,19,19,2,2,0,
10,122,10,10,11/11/2019,SEA,@,SFO,"W, 27-24 (OT)",*,24,34,11,28.2,185,5.4,85,3.5,2.5,147,6.1,1,0,1,1,3,2,6.1,12,5,3,13,29.5,5,10.8,6,53,2,52,8.7,1,0.2,0,
11,123,11,12,11/24/2019,SEA,@,PHI,"W, 17-9",*,13,25,8,25.8,387,15.5,137,10.5,5.5,63,4.8,0,2,0,2,8.7,5,21.7,20,2,2,10,31.3,1,16,3,15,1,15,5,0,0,0,
12,124,12,13,12/2/2019,SEA,,MIN,"W, 37-30",*,21,31,7,21.2,247,8,91,4.3,2.9,149,7.1,1,0,0,0,0,7,22.6,8,3,2,7,19.4,3,4.7,4,13,0,13,3.3,0,0,0,
13,125,13,14,12/8/2019,SEA,@,LAR,"L, 12-28",*,22,36,9,22,395,11,169,7.7,4.7,76,3.5,1,3,0,1,3,5,15.2,18,5,5,15,33.3,4,7,5,28,1,23,4.6,5,1,0,
14,126,14,15,12/15/2019,SEA,@,CAR,"W, 30-24",*,20,26,10,35.7,280,10.8,182,9.1,7,104,5.2,0,2,0,0,0,4,16.7,2,5,4,11,37.9,1,1,3,-1,0,-1,-0.3,0,0,0,
15,127,15,16,12/22/2019,SEA,,ARI,"L, 13-27",*,16,31,8,22.2,317,10.2,59,3.7,1.9,110,6.9,2,2,0,1,3.4,7,24.1,11,5,3,13,35.1,1,6,2,2,0,2,1,0,0,0,
16,128,16,17,12/29/2019,SEA,,SFO,"L, 21-26",*,25,40,17,41.5,267,6.7,148,5.9,3.7,85,3.4,0,1,1,2,5.3,7,18.4,12,9,7,17,35.4,7,3.6,8,29,1,23,2.9,6,0.8,0,
,,,,,,,,5-Nov,,341,516,190,33.7,4836,9.4,2402,7,4.7,1708,5,9,20,3,17,3.4,91,18.5,221,71,57,176,28.9,45,7.4,75,342,17,290,3.9,52,0.7,1,75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
