,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl
1,150,1,1,9/13/2020,DET,,CHI,"L, 23-27",*,24,42,14,32.6,372,8.9,168,7,4,129,5.4,0,0,1,5,12.2,8,19.5,8,0,5,6,12.8,4,5.5,5,23,1,22,4.4,1,0.2,0
2,151,2,2,9/20/2020,DET,@,GNB,"L, 21-42",*,20,33,10,27,257,7.8,106,5.3,3.2,138,6.9,0,1,0,3,9.4,6,18.8,11,4,2,10,26.3,1,4,1,4,1,4,4,0,0,0
3,152,3,3,9/27/2020,DET,@,ARI,"W, 26-23",*,22,31,16,45.7,220,7.1,119,5.4,3.8,151,6.9,0,0,0,2,6.5,6,19.4,15,0,2,6,17.1,0,,1,-3,0,-3,-3,0,0,0
4,153,4,4,10/4/2020,DET,,NOR,"L, 29-35",*,17,31,12,35.3,325,10.5,131,7.7,4.2,75,4.4,0,1,0,2,6.7,9,30,8,0,4,7,19.4,2,10,3,21,1,19,6.3,2,0.7,0
5,154,5,6,10/18/2020,DET,@,JAX,"W, 34-16",*,19,31,9,29,269,8.7,129,6.8,4.2,94,4.9,1,0,0,2,6.5,5,16.1,12,9,4,13,40.6,1,17,5,14,2,14,2.8,0,0,0
6,155,6,7,10/25/2020,DET,@,ATL,"W, 23-22",*,25,36,15,39.5,337,9.4,260,10.4,7.2,80,3.2,0,0,4,1,3.1,5,15.6,13,1,4,7,17.9,1,8,1,8,0,7,7,1,1,0
7,156,7,8,11/1/2020,DET,,IND,"L, 21-41",*,24,42,17,36.2,398,9.5,194,8.1,4.6,142,5.9,1,0,1,2,4.9,11,26.8,20,10,4,19,39.6,1,10,1,10,1,10,10,0,0,0
8,157,8,9,11/8/2020,DET,@,MIN,"L, 20-34",*,23,32,13,38.2,176,5.5,89,3.9,2.8,122,5.3,0,0,0,2,6.3,5,15.6,6,1,2,5,14.7,0,,0,0,0,0,,0,,0
9,158,9,10,11/15/2020,DET,,WAS,"W, 30-27",*,24,33,12,35.3,218,6.6,127,5.3,3.8,149,6.2,0,1,0,2,6.3,6,18.8,11,4,0,5,14.7,0,,0,0,0,0,,0,,0
10,159,10,11,11/22/2020,DET,@,CAR,"L, 0-20",*,18,33,9,23.7,192,5.8,85,4.7,2.6,93,5.2,1,1,0,4,12.5,5,15.6,13,3,3,11,28.2,1,6,4,5,0,5,1.3,0,0,0
11,160,11,12,11/26/2020,DET,,HOU,"L, 25-41",*,28,42,17,37,333,7.9,133,4.8,3.2,162,5.8,1,1,0,2,4.9,5,12.2,22,4,5,13,27.7,1,3,1,3,1,3,3,0,0,0
12,161,12,13,12/6/2020,DET,@,CHI,"W, 34-30",*,27,42,18,40.9,571,13.6,334,12.4,8,68,2.5,1,0,0,1,2.4,9,21.4,6,5,1,8,18.2,0,,2,0,1,-1,-0.5,1,0.5,0
13,162,13,14,12/13/2020,DET,,GNB,"L, 24-31",*,24,34,16,42.1,196,5.8,97,4,2.9,147,6.1,2,1,1,1,3.1,4,12.5,13,0,1,5,12.8,1,6,1,6,1,6,6,0,0,0
14,163,14,15,12/20/2020,DET,@,TEN,"L, 25-46",*,22,32,14,43.8,296,9.3,157,7.1,4.9,95,4.3,0,1,0,2,6.5,6,19.4,10,1,4,5,15.2,1,12,2,12,1,12,6,0,0,0
15,164,15,16,12/26/2020,DET,,TAM,"L, 7-47",*,2,3,1,33.3,6,2,4,2,1.3,13,6.5,0,0,0,0,0,1,33.3,1,0,0,0,0,0,,0,0,0,0,,0,,0
16,165,16,17,1/3/2021,DET,,MIN,"L, 35-37",*,20,31,12,37.5,443,14.3,210,10.5,6.8,83,4.2,0,0,0,2,6.5,3,9.7,10,3,0,4,11.8,2,4.5,2,9,2,9,4.5,0,0,0
,,,,,,,,11-May,,339,528,205,36.2,4609,8.7,2343,6.9,4.4,1741,5.1,7,7,7,33,6.4,94,18.3,179,45,41,124,21.3,16,7.3,29,112,12,107,3.7,5,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
