,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,1,1,1,9/8/2019,ARI,,DET,"T, 27-27 (OT)",*,29,54,16,27.1,567,10.5,247,8.5,4.6,61,2.1,8,3,0,1,2,11,21.6,5,7,2,14,23.7,0,,3,13,0,13,4.3,0,0,0,
2,2,2,2,9/15/2019,ARI,@,BAL,"L, 17-23",*,25,40,12,27.9,312,7.8,187,7.5,4.7,162,6.5,0,2,1,1,2.7,9,24.3,21,3,5,11,25,1,7,3,4,0,4,1.3,0,0,0,
3,3,3,3,9/22/2019,ARI,,CAR,"L, 20-38",*,30,43,9,17.6,242,5.6,60,2,1.4,113,3.8,1,1,0,3,7.1,7,16.7,12,6,0,14,25.9,3,9.3,8,69,5,68,8.5,1,0.1,0,
4,4,4,4,9/29/2019,ARI,,SEA,"L, 10-27",*,22,32,12,33.3,168,5.3,81,3.7,2.5,160,7.3,0,2,0,2,6.7,4,13.3,6,3,1,8,21.1,2,9.5,4,27,2,16,4,11,2.8,1,4
5,5,5,5,10/6/2019,ARI,@,CIN,"W, 26-23",*,20,32,13,39.4,247,7.7,179,9,5.6,74,3.7,0,0,1,1,3.2,6,19.4,14,0,2,3,8.3,3,14.7,10,93,4,77,7.7,16,1.6,1,10
6,6,6,6,10/13/2019,ARI,,ATL,"W, 34-33",*,27,37,16,43.2,246,6.6,180,6.7,4.9,160,5.9,1,3,1,1,3,4,12.1,7,2,0,2,4.9,4,6.3,11,32,3,30,2.7,2,0.2,0,
7,7,7,7,10/20/2019,ARI,@,NYG,"W, 27-21",*,14,21,8,34.8,112,5.3,46,3.3,2.2,58,4.1,1,0,0,2,9.5,2,9.5,7,2,0,4,14.8,4,5.8,10,28,2,21,2.1,7,0.7,1,10
8,8,8,8,10/27/2019,ARI,@,NOR,"L, 9-31",*,19,33,8,22.2,245,7.4,133,7,4,87,4.6,0,2,0,1,3.2,9,29,10,8,0,11,30.6,0,,2,13,0,13,6.5,0,0,0,
9,9,9,9,10/31/2019,ARI,,SFO,"L, 25-28",*,17,24,7,25.9,104,4.3,43,2.5,1.8,198,11.6,0,1,0,1,4.3,3,13,6,3,0,6,21.4,1,4,5,34,1,34,6.8,0,0,0,
10,10,10,10,11/10/2019,ARI,@,TAM,"L, 27-30",*,27,44,13,28.3,534,12.1,187,6.9,4.3,137,5.1,1,2,0,2,4.8,8,19,11,0,3,5,10.9,0,,3,38,2,34,11.3,4,1.3,0,
11,11,11,11,11/17/2019,ARI,@,SFO,"L, 26-36",*,24,33,9,24.3,124,3.8,63,2.6,1.9,87,3.6,1,0,0,1,3,4,12.1,8,9,1,14,37.8,0,,8,67,3,31,3.9,36,4.5,0,
12,12,12,13,12/1/2019,ARI,,LAR,"L, 7-34",*,19,34,9,22.5,175,5.1,64,3.4,1.9,99,5.2,2,1,0,0,0,8,24.2,12,5,0,11,26.2,2,4,4,28,1,28,7,0,0,0,
13,13,13,14,12/8/2019,ARI,,PIT,"L, 17-23",*,20,30,11,31.4,209,7,91,4.6,3,103,5.2,0,2,0,1,3.6,4,14.3,9,4,2,11,28.9,3,4,6,2,0,-10,-1.7,12,2,1,6
14,14,14,15,12/15/2019,ARI,,CLE,"W, 38-24",*,19,25,11,44,167,6.7,86,4.5,3.4,133,7,0,2,0,0,0,3,13,11,5,0,5,18.5,2,3,8,56,2,50,6.3,6,0.8,0,
15,15,15,16,12/22/2019,ARI,@,SEA,"W, 27-13",*,11,18,6,31.6,135,7.5,39,3.5,2.2,79,7.2,2,0,0,0,0,4,22.2,3,3,0,4,18.2,3,6,6,40,2,36,6,4,0.7,0,
16,16,16,17,12/29/2019,ARI,@,LAR,"L, 24-31",*,26,42,13,30.2,400,9.5,184,7.1,4.4,141,5.4,1,3,1,0,0,6,15.8,9,3,0,4,9.3,0,,2,0,0,0,0,0,0,0,
,,,,,,,,5/10/2001,,349,542,173,29.3,3987,7.4,1870,5.4,3.5,1852,5.3,18,24,4,17,3.3,92,17.9,151,63,16,127,20.6,28,6.9,93,544,27,445,4.8,99,1.1,4,23.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
