,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl
1,47,1,1,9/12/2021,KAN,,CLE,"W, 33-29",*,27,36,17,44.7,335,9.3,201,7.4,5.6,136,5,1,1,0,0,0,6,17.1,10,3,5,10,24.4,3,6.7,5,18,2,18,3.6,0,0,0
2,48,2,2,9/19/2021,KAN,@,BAL,"L, 35-36",*,24,31,18,58.1,245,7.9,132,5.5,4.3,211,8.8,0,1,0,0,0,4,13.3,4,5,3,8,25,1,3,1,3,0,1,1,2,2,0
3,49,3,3,9/26/2021,KAN,,LAC,"L, 24-30",*,27,44,17,37,383,8.7,114,4.2,2.6,146,5.4,0,3,0,3,7.3,9,22,9,10,4,16,32,4,11.3,4,45,3,44,11,1,0.3,0
4,50,4,4,10/3/2021,KAN,@,PHI,"W, 42-30",*,24,30,16,51.6,219,7.3,161,6.7,5.4,117,4.9,0,0,0,1,3.3,5,16.7,4,1,3,5,14.3,4,6.8,5,26,2,22,4.4,4,0.8,0
5,51,5,5,10/10/2021,KAN,,BUF,"L, 20-38",*,33,54,16,28.6,363,6.7,134,4.1,2.5,138,4.2,1,3,0,4,7.8,10,19.6,2,2,5,9,14.3,7,8.7,8,61,5,58,7.3,3,0.4,0
6,52,6,6,10/17/2021,KAN,@,WAS,"W, 31-13",*,32,47,21,42,350,7.4,230,7.2,4.9,167,5.2,0,1,0,3,6.5,10,21.7,10,1,7,11,20.8,3,10.3,3,31,2,31,10.3,0,0,0
7,53,7,7,10/24/2021,KAN,@,TEN,"L, 3-27",*,20,35,10,25.6,249,7.1,100,5,2.9,106,5.3,0,2,0,2,6.1,9,27.3,5,7,3,14,31.8,5,7.2,6,35,1,34,5.7,1,0.2,0
8,54,8,8,11/1/2021,KAN,,NYG,"W, 20-17",*,29,48,17,34,332,6.9,62,2.1,1.3,213,7.3,1,4,0,2,4.5,10,22.7,6,5,4,11,21.2,2,5.5,3,10,1,10,3.3,0,0,0
9,55,9,9,11/7/2021,KAN,,GNB,"W, 13-7",*,20,37,9,23.7,331,8.9,63,3.2,1.7,103,5.2,0,1,0,3,8.3,10,27.8,9,2,2,5,13.2,0,,2,-2,0,-2,-1,0,0,0
10,56,10,10,11/14/2021,KAN,@,LVR,"W, 41-14",*,35,50,22,44,399,8,154,4.4,3.1,252,7.2,1,3,0,2,4.3,8,17,7,6,3,9,18,0,,0,0,0,0,,0,,0
11,57,11,11,11/21/2021,KAN,,DAL,"W, 19-9",*,23,37,12,30,198,5.4,93,4,2.5,167,7.3,0,4,0,6,18.2,3,9.1,8,5,5,13,30.2,3,6,7,11,2,10,1.4,1,0.1,0
12,58,12,13,12/5/2021,KAN,,DEN,"W, 22-9",*,15,29,8,26.7,151,5.2,45,3,1.6,139,9.3,1,2,0,4,14.8,7,25.9,5,9,2,12,37.5,2,7,4,12,1,12,3,0,0,0
13,59,13,14,12/12/2021,KAN,,LVR,"W, 48-9",*,20,24,11,40.7,142,5.9,115,5.8,4.8,143,7.2,0,2,0,0,0,1,4.5,2,1,1,5,16.7,3,6.7,4,20,1,20,5,0,0,0
14,60,14,15,12/16/2021,KAN,@,LAC,"W, 34-28 (OT)",*,31,47,20,41.7,303,6.4,202,6.5,4.3,208,6.7,2,2,0,0,0,11,24.4,18,6,4,11,22,2,16.5,3,32,1,31,10.3,1,0.3,0
15,61,15,16,12/26/2021,KAN,,PIT,"W, 36-10",*,23,30,16,50,254,8.5,117,5.1,3.9,141,6.1,0,1,0,1,3.4,3,10.3,6,3,1,6,18.8,0,,0,0,0,0,,0,,0
16,62,16,17,1/2/2022,KAN,@,CIN,"L, 31-34",*,26,35,11,31.4,297,8.5,152,5.8,4.3,107,4.1,0,1,0,0,0,3,8.8,6,5,4,9,24.3,2,12.5,2,25,1,23,11.5,2,1,0
17,63,17,18,1/8/2022,KAN,@,DEN,"W, 28-24",*,27,44,19,42.2,278,6.3,65,2.4,1.5,205,7.6,0,2,0,0,0,10,23.8,2,5,4,10,20,5,11.4,9,54,3,54,6,0,0,0
,,,,,,,,5-Dec,,436,658,260,37.9,4829,7.3,2140,4.9,3.3,2699,6.2,7,33,0,31,5,119,19,113,76,60,164,22.4,46,8.7,66,381,25,366,5.5,15,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
