,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,13,1,1,9/8/2019,BUF,@,NYJ,"W, 17-16",*,24,37,11,28.9,324,8.8,151,6.3,4.1,103,4.3,2,2,0,4,11.4,3,8.6,15,4,8,13,29.5,6,5,10,38,3,22,2.2,16,1.6,0,
2,14,2,2,9/15/2019,BUF,@,NYG,"W, 28-14",*,19,30,13,39.4,269,9,164,8.6,5.5,89,4.7,0,4,0,3,11.5,3,11.5,14,4,1,8,22.2,3,6.3,7,21,1,15,2.1,6,0.9,0,
3,15,3,3,9/22/2019,BUF,,CIN,"W, 21-17",*,23,36,12,32.4,302,8.4,121,5.3,3.4,122,5.3,0,2,1,2,6.1,6,18.2,16,4,7,12,29.3,4,7.3,9,46,3,11,1.2,35,3.9,1,9
4,16,4,4,9/29/2019,BUF,,NWE,"L, 10-16",*,13,28,8,25,382,13.6,100,7.7,3.6,53,4.1,1,2,1,0,0,8,32,12,4,0,8,23.5,2,9.5,5,26,2,15,3,11,2.2,0,
5,17,5,5,10/6/2019,BUF,@,TEN,"W, 14-7",*,23,32,12,33.3,139,4.3,90,3.9,2.8,129,5.6,0,3,0,1,3.4,3,10.3,9,4,1,9,22.5,4,4,10,27,2,14,1.4,13,1.3,1,10
6,18,6,7,10/20/2019,BUF,,MIA,"W, 31-21",*,16,26,10,35.7,272,10.5,109,6.8,4.2,93,5.8,1,1,0,2,8,6,24,12,1,2,5,16.7,2,11,4,32,2,13,3.3,19,4.8,1,4
7,19,7,8,10/27/2019,BUF,,PHI,"L, 13-31",*,16,34,9,23.7,317,9.3,90,5.6,2.6,79,4.9,0,3,0,2,6.5,11,35.5,11,3,5,12,27.9,5,6.2,8,45,3,27,3.4,18,2.3,1,8
8,20,8,9,11/3/2019,BUF,,WAS,"W, 24-9",*,14,20,7,31.8,201,10.1,71,5.1,3.6,89,6.4,0,0,0,2,10,3,15,6,4,0,6,26.1,1,6,8,12,3,10,1.3,2,0.3,0,
9,21,9,10,11/10/2019,BUF,@,CLE,"L, 16-19",*,22,41,12,28.6,403,9.8,178,8.1,4.3,88,4,1,1,0,2,5,11,27.5,18,5,4,10,23.3,1,3,6,28,4,14,2.3,14,2.3,0,
10,22,10,11,11/17/2019,BUF,@,MIA,"W, 37-20",*,21,33,12,36.4,278,8.4,156,7.4,4.7,100,4.8,0,2,0,3,9.7,5,16.1,11,1,2,3,8.3,3,4.7,7,56,4,21,3,35,5,0,
11,23,11,12,11/24/2019,BUF,,DEN,"W, 20-3",*,15,25,8,30.8,187,7.5,112,7.5,4.5,73,4.9,1,2,1,2,9.1,3,13.6,11,1,2,4,13.8,3,15.3,9,56,4,14,1.6,42,4.7,0,
12,24,12,13,11/28/2019,BUF,@,DAL,"W, 26-15",*,19,24,10,35.7,206,8.6,108,5.7,4.5,123,6.5,0,0,0,0,0,3,12.5,9,2,1,7,22.6,3,11,10,43,4,30,3,13,1.3,1,10
13,25,13,14,12/8/2019,BUF,,BAL,"L, 17-24",*,17,39,7,15.6,400,10.3,61,3.6,1.6,85,5,0,2,0,3,8.1,10,27,31,3,5,14,30.4,1,7,2,9,1,7,3.5,2,1,0,
14,26,14,15,12/15/2019,BUF,@,PIT,"W, 17-10",*,13,25,7,26.9,235,9.4,123,9.5,4.9,16,1.2,3,1,0,4,16.7,4,16.7,12,3,3,7,23.3,4,6.5,7,28,2,18,2.6,10,1.4,0,
15,27,15,16,12/21/2019,BUF,@,NWE,"L, 17-24",*,13,26,8,26.7,317,12.2,136,10.5,5.2,72,5.5,1,0,0,1,3.8,7,26.9,11,2,2,8,25.8,1,11,7,43,4,36,5.1,7,1,0,
16,28,16,17,12/29/2019,BUF,,NYJ,"L, 6-13",*,3,5,0,0,34,6.8,-12,-4,-2.4,17,5.7,0,0,0,0,0,2,40,3,0,0,0,0,0,,0,0,0,0,,0,,0,
,,,,,,,,6-Oct,,271,461,146,29.3,4266,9.3,1758,6.5,3.8,1331,4.9,10,25,3,31,7.2,88,20.3,201,45,43,126,23.2,43,7.3,109,510,42,267,2.4,243,2.2,5,21.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
