,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,29,1,1,9/13/2020,BUF,,NYJ,"W, 27-17",*,33,46,17,34.7,279,6.1,175,5.3,3.8,137,4.2,0,1,0,2,4.4,4,8.9,18,4,2,9,17.3,3,9.3,14,57,5,9,0.6,48,3.4,1,14
2,30,2,2,9/20/2020,BUF,@,MIA,"W, 31-28",*,24,35,15,41.7,362,10.3,280,11.7,8,135,5.6,0,0,0,2,5.7,7,20,19,2,2,5,13.5,1,4,4,19,1,15,3.8,4,1,1,4
3,31,3,3,9/27/2020,BUF,,LAR,"W, 35-32",*,24,33,14,37.8,307,9.3,171,7.1,5.2,140,5.8,0,1,0,1,3.1,6,18.8,11,5,3,12,32.4,0,,4,8,2,3,0.8,5,1.3,0,
4,32,4,4,10/4/2020,BUF,@,LVR,"W, 30-23",*,24,34,14,40,229,6.7,211,8.8,6.2,77,3.2,1,2,0,5,15.6,1,3.1,9,2,5,8,22.9,0,,3,-1,1,-2,-0.7,1,0.3,0,
5,33,5,5,10/13/2020,BUF,@,TEN,"L, 16-42",*,26,41,14,33.3,388,9.5,196,7.5,4.8,67,2.6,0,1,0,4,10,5,12.5,5,0,2,3,6.8,2,7,4,18,1,10,2.5,8,2,0,
6,34,6,6,10/19/2020,BUF,,KAN,"L, 17-26",*,14,27,7,25.9,272,10.1,76,5.4,2.8,46,3.3,1,2,0,2,8,6,24,14,6,5,11,35.5,4,6,8,42,5,22,2.8,20,2.5,2,4
7,35,7,7,10/25/2020,BUF,@,NYJ,"W, 18-10",*,30,43,16,35.6,308,7.2,135,4.5,3.1,172,5.7,0,2,0,0,0,7,17.1,17,6,1,9,18.8,3,12.7,11,61,6,51,4.6,10,0.9,0,
8,36,8,8,11/1/2020,BUF,,NWE,"W, 24-21",*,11,18,7,36.8,179,9.9,71,6.5,3.9,83,7.5,1,0,0,1,5.6,3,16.7,12,2,4,7,31.8,3,8,10,23,3,17,1.7,6,0.6,0,
9,37,9,9,11/8/2020,BUF,,SEA,"W, 44-34",*,31,38,19,42.2,341,9,221,7.1,5.8,194,6.3,0,0,0,1,2.6,6,15.8,26,3,2,12,25,3,4.7,7,14,1,11,1.6,3,0.4,0,
10,38,10,10,11/15/2020,BUF,@,ARI,"L, 30-32",*,32,49,14,28.6,348,7.1,135,4.2,2.8,149,4.7,0,3,0,3,6.5,8,17.4,27,6,4,10,20,1,9,7,38,3,30,4.3,8,1.1,0,
11,39,11,12,11/29/2020,BUF,,LAC,"W, 27-17",*,18,24,7,26.9,86,3.6,83,4.6,3.5,74,4.1,0,0,0,0,0,3,12.5,7,0,5,7,25.9,1,8,9,32,4,24,2.7,8,0.9,0,
12,40,12,13,12/7/2020,BUF,@,SFO,"W, 34-24",*,32,40,22,53.7,294,7.4,246,7.7,6.2,129,4,0,3,0,0,0,3,8.1,12,3,3,7,16.3,2,5,6,11,1,10,1.7,1,0.2,0,
13,41,13,14,12/13/2020,BUF,,PIT,"W, 26-15",*,24,43,13,29.5,455,10.6,108,4.5,2.5,130,5.4,1,1,0,2,4.8,11,26.2,27,8,5,14,30.4,2,8.5,6,28,1,23,3.8,5,0.8,0,
14,42,14,15,12/19/2020,BUF,@,DEN,"W, 48-19",*,28,40,19,46.3,404,10.1,241,8.6,6,118,4.2,0,2,0,0,0,9,23.7,18,6,5,12,27.9,2,12.5,3,33,2,33,11,0,0,0,
15,43,15,16,12/28/2020,BUF,@,NWE,"W, 38-9",*,27,36,17,47.2,359,10,183,6.8,5.1,137,5.1,0,2,0,2,5.9,5,14.7,10,5,0,5,13.5,1,11,4,35,2,28,7,7,1.8,0,
16,44,16,17,1/3/2021,BUF,,MIA,"W, 56-26",*,18,25,13,50,246,9.8,160,8.9,6.4,64,3.6,0,2,0,0,0,4,17.4,12,6,0,7,25.9,1,4,2,3,0,3,1.5,0,0,0,
,,,,,,,,13-3,,396,572,228,38.1,4857,8.5,2692,6.8,4.7,1852,4.7,4,22,0,25,4.5,88,16,244,64,48,138,22,29,7.9,102,421,38,287,2.8,134,1.3,4,25.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
