,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,123,1,1,9/4/2025,DAL,@,PHI,"L, 20-24",*,21,34,9,26.5,331,9.7,113,5.4,3.3,75,3.6,1,0,1,3,9.1,3,9.1,5,2,1,3,8.6,1,3,1,3,0,0,0,3,3,1,1
2,124,2,2,9/14/2025,DAL,,NYG,"W, 40-37 (OT)",*,38,52,18,32.7,350,6.7,214,5.6,4.1,147,3.9,1,0,0,3,5.8,4,7.7,20,5,2,10,17.5,2,8.5,3,17,1,15,5,2,0.7,0,
3,125,3,3,9/21/2025,DAL,@,CHI,"L, 14-31",*,31,40,12,28.6,201,5,141,4.5,3.5,110,3.5,1,1,0,1,2.6,4,10.3,7,4,5,11,26.2,0,,0,0,0,0,,0,,0,
4,126,4,4,9/28/2025,DAL,,GNB,"T, 40-40 (OT)",*,31,40,17,41.5,327,8.2,183,5.9,4.6,136,4.4,0,2,0,1,2.6,2,5.3,7,4,3,8,19.5,0,,1,2,1,2,2,0,0,0,
5,127,5,5,10/5/2025,DAL,@,NYJ,"W, 37-22",*,18,29,12,40,232,8,111,6.2,3.8,126,7,0,1,0,0,0,6,21.4,11,2,2,5,15.2,3,9,7,28,2,28,4,0,0,0,
6,128,6,6,10/12/2025,DAL,@,CAR,"L, 27-30",*,25,34,12,35.3,189,5.6,125,5,3.7,136,5.4,3,0,0,0,0,5,14.7,8,3,2,5,14.7,0,,2,-1,0,-1,-0.5,0,0,0,
7,129,7,7,10/19/2025,DAL,,WAS,"W, 44-22",*,21,30,11,35.5,212,7.1,129,6.1,4.3,135,6.4,3,0,0,0,0,2,6.7,7,4,3,8,24.2,2,4,5,7,1,6,1.2,1,0.2,0,
8,130,8,8,10/26/2025,DAL,@,DEN,"L, 24-44",*,19,31,9,27.3,214,6.9,124,6.5,4,64,3.4,0,0,0,1,3.2,3,9.7,10,0,5,7,18.4,5,6.2,6,31,2,25,4.2,6,1,0,
9,131,9,9,11/3/2025,DAL,,ARI,"L, 17-27",*,24,39,14,31.8,400,10.3,159,6.6,4.1,91,3.8,2,1,1,3,8.1,5,13.5,14,3,4,12,25,4,8.5,4,34,1,28,7,6,1.5,1,4
10,132,10,11,11/17/2025,DAL,@,LVR,"W, 33-16",*,25,33,16,47.1,232,7,130,5.2,3.9,138,5.5,1,1,0,2,6.3,2,6.3,9,1,3,5,14.7,0,,4,-4,0,-4,-1,0,0,0,
11,133,11,12,11/23/2025,DAL,,PHI,"W, 24-21",*,23,36,16,43.2,330,9.2,225,9.8,6.3,129,5.6,0,0,1,3,8.6,7,20,4,8,5,14,35,3,3.7,5,9,1,9,1.8,0,0,0,
12,134,12,13,11/27/2025,DAL,,KAN,"W, 31-28",*,27,39,15,38.5,257,6.6,132,4.9,3.4,188,7,0,2,0,1,2.7,5,13.5,21,10,5,15,38.5,0,,3,-2,0,-2,-0.7,0,0,0,
13,135,13,14,12/4/2025,DAL,@,DET,"L, 30-44",*,31,47,17,32.7,498,10.6,251,8.1,5.3,125,4,1,1,0,3,6.5,7,15.2,9,2,4,11,20.4,2,6.5,3,14,2,13,4.3,1,0.3,1,3
14,136,14,15,12/14/2025,DAL,,MIN,"L, 26-34",*,23,38,12,30,276,7.3,137,6,3.6,157,6.8,3,4,0,1,2.9,4,11.8,16,0,6,8,20,0,,1,2,0,0,0,2,2,0,
15,137,15,16,12/21/2025,DAL,,LAC,"L, 17-34",*,21,30,12,38.7,304,10.1,172,8.2,5.7,72,3.4,1,0,0,1,3.3,5,16.7,3,3,2,6,18.2,2,7,2,14,1,13,6.5,1,0.5,0,
16,138,16,17,12/25/2025,DAL,@,WAS,"W, 30-23",*,19,37,13,30.2,382,10.3,156,8.2,4.2,151,7.9,1,1,0,1,2.8,8,22.2,10,1,3,10,22.2,2,9,4,24,3,9,2.3,15,3.8,0,
17,139,17,18,1/4/2026,DAL,@,NYG,"L, 17-34",*,7,11,5,45.5,39,3.5,27,3.9,2.5,43,6.1,0,0,0,1,9.1,1,9.1,2,3,1,4,36.4,0,,2,-1,0,-1,-0.5,0,0,0,
,,,,,,,,7/9/2001,,404,600,220,34.9,4774,8,2529,6.3,4.2,2023,5,18,14,3,25,4.3,73,12.5,163,55,56,142,21.6,26,6.8,53,177,15,140,2.6,37,0.7,3,17.7
