,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,95,1,1,9/8/2024,BUF,,ARI,"W, 34-28",*,18,23,11,44,166,7.2,107,5.9,4.7,125,6.9,1,0,0,0,0,3,13,7,1,1,4,13.8,4,6.5,9,39,4,28,3.1,11,1.2,0,
2,96,2,2,9/12/2024,BUF,@,MIA,"W, 31-10",*,13,19,5,26.3,139,7.3,53,4.1,2.8,86,6.6,1,0,0,0,0,3,15.8,4,2,0,2,10,1,3,2,2,0,2,1,0,0,0,
3,97,3,3,9/23/2024,BUF,,JAX,"W, 47-10",*,23,30,15,50,172,5.7,83,3.6,2.8,180,7.8,1,1,0,1,3.4,2,6.9,9,1,1,2,5.9,4,8.3,6,44,5,34,5.7,10,1.7,0,
4,98,4,4,9/29/2024,BUF,@,BAL,"L, 10-35",*,16,29,6,18.8,320,11,117,7.3,4,63,3.9,0,4,0,5,20,4,16,9,0,6,9,26.5,2,3.5,5,21,2,12,2.4,9,1.8,0,
5,99,5,5,10/6/2024,BUF,@,HOU,"L, 20-23",*,9,30,5,16.1,370,12.3,28,3.1,0.9,103,11.4,0,1,0,4,13.8,12,41.4,10,2,8,11,31.4,4,13.5,4,54,3,47,11.8,7,1.8,0,
6,100,6,6,10/14/2024,BUF,@,NYJ,"W, 23-20",*,19,25,10,37,203,8.1,131,6.9,5.2,84,4.4,0,2,0,1,4.3,1,4.3,9,5,0,7,23.3,3,4,9,18,3,10,1.1,8,0.9,0,
7,101,7,7,10/20/2024,BUF,,TEN,"W, 34-10",*,21,33,14,41.2,297,9,151,7.2,4.6,172,8.2,0,1,0,1,3.1,4,12.5,10,0,3,4,11.4,1,7,3,1,0,-1,-0.3,2,0.7,0,
8,102,8,8,10/27/2024,BUF,@,SEA,"W, 31-10",*,24,34,12,34.3,232,6.8,124,5.2,3.6,159,6.6,1,2,0,1,3.1,4,12.5,6,0,0,1,2.7,2,3,7,25,4,11,1.6,14,2,0,
9,103,9,9,11/3/2024,BUF,,MIA,"W, 30-27",*,25,39,15,37.5,140,3.6,53,2.1,1.4,182,7.3,1,2,1,5,13.9,4,11.1,8,1,2,4,9.8,1,14,2,7,1,2,1,5,2.5,0,
10,104,10,10,11/10/2024,BUF,@,IND,"W, 30-20",*,22,37,11,28.2,258,7,150,6.8,4.1,130,5.9,1,2,0,0,0,10,28.6,8,5,3,10,24.4,2,10.5,8,50,5,36,4.5,14,1.8,1,8
11,105,11,11,11/17/2024,BUF,,KAN,"W, 30-21",*,27,40,13,32.5,280,7,118,4.4,3,144,5.3,1,2,0,0,0,10,26.3,15,6,4,10,22.2,5,9,12,55,4,29,2.4,26,2.2,1,12
12,106,12,13,12/1/2024,BUF,,SFO,"W, 35-10",*,13,17,7,41.2,109,6.4,63,4.8,3.7,85,6.5,0,0,0,0,0,2,11.8,5,0,1,1,5.6,1,8,3,18,3,11,3.7,7,2.3,1,3
13,107,13,14,12/8/2024,BUF,@,LAR,"L, 42-44",*,22,37,14,37.8,316,8.5,158,7.2,4.3,184,8.4,0,0,0,0,0,12,32.4,6,1,1,2,4.9,4,19,10,82,6,40,4,42,4.2,2,5
14,108,14,15,12/15/2024,BUF,@,DET,"W, 48-42",*,23,34,15,44.1,331,9.7,219,9.5,6.4,143,6.2,1,2,0,0,0,4,12.5,12,7,3,10,27.8,2,8.5,11,68,6,53,4.8,15,1.4,1,11
15,109,15,16,12/22/2024,BUF,,NWE,"W, 24-21",*,16,29,11,36.7,323,11.1,69,4.3,2.4,85,5.3,0,2,0,1,3.7,5,18.5,9,4,1,6,17.6,4,6.5,6,30,3,15,2.5,15,2.5,1,6
16,110,16,17,12/29/2024,BUF,,NYJ,"W, 40-14",*,16,27,9,33.3,180,6.7,102,6.4,3.8,80,5,1,1,0,1,3.8,6,23.1,9,2,3,5,17.9,1,10,5,17,3,12,2.4,5,1,0,
17,111,17,18,1/5/2025,BUF,@,NWE,"L, 16-23",*,0,0,0,,0,,0,,,0,,0,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0,,0,,0,
,,,,,,,,13-4,,307,483,173,34.8,3836,7.9,1726,5.6,3.6,2005,6.5,9,22,1,20,4.3,86,18.7,136,37,37,88,16.4,41,8.9,102,531,52,341,3.3,190,1.9,7,14.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
