,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,57,1,1,9/13/2020,PHI,@,WAS,"L, 17-27",*,24,42,13,26,520,12.4,157,6.5,3.7,113,4.7,0,0,0,3,7.1,13,31,17,1,5,14,28,0,,1,2,1,2,2,0,0,0,
2,58,2,2,9/20/2020,PHI,,LAR,"L, 19-37",*,26,43,13,30.2,281,6.5,131,5,3,111,4.3,0,3,0,4,10,5,12.5,6,1,3,4,9.1,1,6,2,7,1,5,2.5,2,1,0,
3,59,3,3,9/27/2020,PHI,,CIN,"T, 23-23 (OT)",*,29,47,11,22,356,7.6,124,4.3,2.6,101,3.5,1,4,0,1,2.3,8,18.6,14,3,2,8,14.3,6,9.5,9,65,6,41,4.6,24,2.7,1,9
4,60,4,4,10/4/2020,PHI,@,SFO,"W, 25-20",*,18,28,9,29,159,5.7,82,4.6,2.9,111,6.2,0,2,0,1,3.8,4,15.4,15,5,6,14,41.2,3,5.7,7,37,4,19,2.7,18,2.6,0,
5,61,5,5,10/11/2020,PHI,@,PIT,"L, 29-38",*,20,35,13,32.5,461,13.2,200,10,5.7,58,2.9,0,0,0,2,5.7,9,25.7,18,5,5,15,35.7,2,2.5,4,11,1,10,2.5,1,0.3,1,4
6,62,6,6,10/18/2020,PHI,,BAL,"L, 28-30",*,21,40,10,21.7,369,9.2,152,7.2,3.8,61,2.9,1,1,0,5,12.8,9,23.1,25,4,11,21,44.7,1,40,5,49,2,15,3,34,6.8,2,2.5
7,63,7,7,10/22/2020,PHI,,NYG,"W, 22-21",*,25,43,16,34.8,374,8.7,244,9.8,5.7,115,4.6,2,2,0,0,0,9,22,12,3,7,13,27.1,2,2.5,7,14,3,5,0.7,9,1.3,0,
8,64,8,8,11/1/2020,PHI,,DAL,"W, 23-9",*,15,27,8,25.8,298,11,94,6.3,3.5,29,1.9,0,2,0,2,8,4,16,9,3,4,11,34.4,1,9,4,17,2,16,4,1,0.3,0,
9,65,9,10,11/15/2020,PHI,@,NYG,"L, 17-27",*,21,37,11,27.5,338,9.1,129,6.1,3.5,79,3.8,1,1,0,3,8.3,8,22.2,16,1,9,13,31.7,1,3,2,4,0,3,1.5,1,0.5,0,
10,66,10,11,11/22/2020,PHI,@,CLE,"L, 17-22",*,21,35,11,27.5,244,7,130,6.2,3.7,105,5,0,1,0,0,0,5,14.7,8,3,6,14,35,0,,3,10,0,2,0.7,8,2.7,0,
11,67,11,12,11/30/2020,PHI,,SEA,"L, 17-23",*,25,45,11,21.6,324,7.2,105,4.2,2.3,110,4.4,1,3,1,2,4.9,10,24.4,23,3,6,15,27.8,3,9.3,5,42,3,19,3.8,23,4.6,0,
12,68,12,13,12/6/2020,PHI,@,GNB,"L, 16-30",*,6,15,4,21.1,112,7.5,57,9.5,3.8,22,3.7,0,2,0,0,0,6,46.2,4,3,2,9,42.9,2,7.5,3,18,2,13,4.3,5,1.7,0,
,,,,,,,,3/8/2001,,251,437,130,26.7,3836,8.8,1605,6.4,3.7,1015,4,6,21,1,23,5.5,90,21.7,167,35,66,151,29.7,22,8.4,52,276,25,150,2.9,126,2.4,4,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
