,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,39,1,1,9/11/2022,NYG,@,TEN,"W, 21-20",*,17,21,7,26.9,120,5.7,96,5.6,4.6,92,5.4,1,0,0,1,4.8,2,9.5,10,7,4,16,57.1,2,6.5,6,25,2,25,4.2,0,0,0,
2,40,2,2,9/18/2022,NYG,,CAR,"W, 19-16",*,22,34,8,21.6,201,5.9,107,4.9,3.1,69,3.1,1,2,0,2,6.3,6,18.8,4,2,5,10,23.3,6,4.3,10,21,4,16,1.6,5,0.5,0,
3,41,3,3,9/26/2022,NYG,,DAL,"L, 16-23",*,20,37,8,19,266,7.2,75,3.8,2,121,6.1,1,5,0,4,12.5,4,12.5,16,10,7,22,44.9,7,8.9,9,79,7,43,4.8,36,4,1,9
4,42,4,4,10/2/2022,NYG,,CHI,"W, 20-12",*,8,13,4,28.6,75,5.8,28,3.5,2.2,43,5.4,0,1,0,1,8.3,3,25,7,1,1,3,17.6,3,12,6,68,5,68,11.3,0,0,0,
5,43,5,5,10/9/2022,NYG,@,GNB,"W, 27-22",*,21,27,12,42.9,139,5.1,98,4.7,3.6,119,5.7,1,1,0,1,3.8,3,11.5,11,2,3,6,18.8,4,7,10,37,3,34,3.4,3,0.3,0,
6,44,6,6,10/16/2022,NYG,,BAL,"W, 24-20",*,19,27,11,35.5,179,6.6,95,5,3.5,78,4.1,0,2,0,1,4,2,8,8,1,2,7,21.9,1,4,6,6,1,3,0.5,3,0.5,0,
7,45,7,7,10/23/2022,NYG,@,JAX,"W, 23-17",*,19,30,11,35.5,208,6.9,103,5.4,3.4,99,5.2,2,1,0,2,6.9,0,0,8,2,2,5,14.3,4,6.5,11,107,7,85,7.7,22,2,0,
8,46,8,8,10/30/2022,NYG,@,SEA,"L, 13-27",*,17,31,9,25,244,7.9,80,4.7,2.6,96,5.6,1,0,0,1,3.2,7,22.6,3,3,3,11,28.2,3,4.3,6,20,0,20,3.3,0,0,0,
9,47,9,10,11/13/2022,NYG,,HOU,"W, 24-16",*,13,17,8,40,96,5.6,66,5.1,3.9,131,10.1,0,0,0,2,11.8,1,5.9,5,0,2,5,21.7,3,7.3,5,24,2,21,4.2,3,0.6,0,
10,48,10,11,11/20/2022,NYG,,DET,"L, 18-31",*,27,44,17,37,377,8.6,209,7.7,4.8,132,4.9,1,4,0,4,10,8,20,15,10,3,15,31.3,2,3.5,7,50,5,46,6.6,4,0.6,0,
11,49,11,12,11/24/2022,NYG,@,DAL,"L, 20-28",*,21,35,11,28.9,232,6.6,124,5.9,3.5,104,5,0,3,3,2,6.9,5,17.2,8,2,4,9,23.1,1,8,3,14,0,8,2.7,6,2,0,
12,50,12,13,12/4/2022,NYG,,WAS,"T, 20-20 (OT)",*,25,31,9,25.7,187,6,82,3.3,2.6,118,4.7,0,1,2,1,3.6,0,0,6,3,0,7,17.5,5,9.8,12,71,6,51,4.3,20,1.7,0,
13,51,13,14,12/11/2022,NYG,,PHI,"L, 22-48",*,18,27,9,29,167,6.2,88,4.9,3.3,81,4.5,0,0,0,2,7.4,4,14.8,9,1,5,10,30.3,2,4,4,26,3,25,6.3,1,0.3,0,
14,52,14,15,12/18/2022,NYG,@,WAS,"W, 20-12",*,21,32,8,25,122,3.8,78,3.7,2.4,82,3.9,1,2,0,1,3.3,4,13.3,11,0,4,4,11.8,2,9.5,10,35,2,21,2.1,14,1.4,0,
15,53,15,16,12/24/2022,NYG,@,MIN,"L, 24-27",*,30,42,15,33.3,267,6.4,171,5.7,4.1,163,5.4,2,1,0,3,7.3,4,9.8,11,1,6,10,20.4,4,8.5,4,34,2,28,7,6,1.5,0,
16,54,16,17,1/1/2023,NYG,,IND,"W, 38-10",*,19,24,9,37.5,144,6,109,5.7,4.5,68,3.6,0,1,0,1,4.3,1,4.3,5,1,2,3,10.7,4,6.5,11,91,8,68,6.2,23,2.1,1,11
,,,,,,,,9/6/2001,,317,472,156,30.2,3024,6.4,1609,5.1,3.4,1596,5,11,24,5,29,6.5,54,12.2,137,46,53,143,25.1,53,7.2,120,708,57,562,4.7,146,1.2,2,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
