,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl
1,39,1,1,9/8/2019,LAR,@,CAR,"W, 30-27",*,23,39,12,30,273,7,90,3.9,2.3,96,4.2,0,1,0,3,7.9,8,21.1,7,2,5,8,19.5,1,3,4,0,0,0,0,0,0,0
2,40,2,2,9/15/2019,LAR,,NOR,"W, 27-9",*,19,28,11,35.5,200,7.1,137,7.2,4.9,146,7.7,1,0,0,2,7.1,6,21.4,5,4,1,8,25.8,0,,4,-2,1,-2,-0.5,0,0,0
3,41,3,3,9/22/2019,LAR,@,CLE,"W, 20-13",*,24,38,16,40,390,10.3,198,8.3,5.2,70,2.9,0,1,0,2,5.4,7,18.9,8,3,1,6,14.6,1,7,4,14,0,10,2.5,4,1,0
4,42,4,4,9/29/2019,LAR,,TAM,"L, 40-55",*,45,68,27,38.6,472,6.9,286,6.4,4.2,231,5.1,7,0,0,2,2.9,12,17.6,36,10,8,20,28.6,0,,0,0,0,0,,0,,0
5,43,5,5,10/3/2019,LAR,@,SEA,"L, 29-30",*,29,49,18,36.7,411,8.4,198,6.8,4,197,6.8,1,0,0,2,4.1,11,22.4,23,2,5,7,14,1,1,1,1,0,1,1,0,0,0
6,44,6,6,10/13/2019,LAR,,SFO,"L, 7-20",*,13,24,1,3.6,155,6.5,29,2.2,1.2,49,3.8,0,0,0,1,4.2,8,33.3,7,6,0,10,35.7,0,,1,0,0,0,0,0,0,0
7,45,7,7,10/20/2019,LAR,@,ATL,"W, 37-10",*,22,37,12,32.4,373,10.1,130,5.9,3.5,138,6.3,1,0,0,1,2.7,11,29.7,14,0,3,3,8.1,0,,3,3,2,3,1,0,0,0
8,46,8,8,10/27/2019,LAR,,CIN,"W, 24-10",*,17,31,13,41.9,327,10.5,170,10,5.5,202,11.9,1,0,0,2,6.5,8,25.8,8,1,3,4,12.9,0,,0,0,0,0,,0,,0
9,47,9,10,11/10/2019,LAR,@,PIT,"L, 12-17",*,22,41,10,22.2,294,7.2,153,7,3.7,90,4.1,2,0,0,3,7.3,5,12.2,13,6,4,14,31.1,0,,1,0,0,0,0,0,0,0
10,48,10,11,11/17/2019,LAR,,CHI,"W, 17-7",*,11,18,6,33.3,158,8.8,71,6.5,3.9,102,9.3,0,1,0,1,5.9,3,17.6,3,0,1,1,5.3,1,5,3,3,0,3,1,0,0,0
11,49,11,12,11/25/2019,LAR,,BAL,"L, 6-45",*,26,37,8,20.5,312,8.4,112,4.3,3,100,3.8,0,1,0,1,2.8,8,22.2,23,1,5,8,20.5,0,,1,-1,0,-1,-1,0,0,0
12,50,12,13,12/1/2019,LAR,@,ARI,"W, 34-7",*,32,43,20,45.5,229,5.3,162,5.1,3.8,262,8.2,1,2,1,2,5,5,12.5,13,1,2,4,9.1,0,,0,0,0,0,,0,,0
13,51,13,14,12/8/2019,LAR,,SEA,"W, 28-12",*,22,31,16,51.6,286,9.2,173,7.9,5.6,120,5.5,1,1,0,1,3.3,6,20,8,3,4,7,21.9,1,5,2,4,0,4,2,0,0,0
14,52,14,15,12/15/2019,LAR,@,DAL,"L, 21-44",*,33,51,16,30.2,304,6,115,3.5,2.3,169,5.1,0,1,0,4,8,8,16,14,2,4,8,15.1,0,,3,2,0,2,0.7,0,0,0
15,53,15,16,12/21/2019,LAR,@,SFO,"L, 31-34",*,27,46,17,37,289,6.3,168,6.2,3.7,155,5.7,0,7,0,0,0,8,20.5,14,10,2,12,24,4,3,4,12,2,12,3,0,0,0
16,54,16,17,12/29/2019,LAR,,ARI,"W, 31-24",*,29,45,17,37,352,7.8,196,6.8,4.4,123,4.2,2,0,0,0,0,9,20,23,1,0,2,4.3,1,5,2,4,0,4,2,0,0,0
,,,,,,,,7-Sep,,394,626,220,34,4825,7.7,2388,6.1,3.8,2250,5.7,17,15,1,27,4.4,123,20.2,219,52,48,122,18.5,10,3.8,33,40,5,36,1.1,4,0.1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
