,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,17,1,1,9/8/2019,BAL,@,MIA,"W, 59-10",*,17,20,12,57.1,224,11.2,180,10.6,9,144,8.5,0,1,0,1,5.3,1,5.3,9,3,0,4,19,0,,3,6,0,4,1.3,2,0.7,0,
2,18,2,2,9/15/2019,BAL,,ARI,"W, 23-17",*,24,37,16,41,396,10.7,189,7.9,5.1,83,3.5,1,1,0,1,2.8,6,16.7,14,3,0,5,11.1,6,10.8,16,120,6,86,5.4,34,2.1,1,16
3,19,3,3,9/22/2019,BAL,@,KAN,"L, 28-33",*,22,43,14,30.4,483,11.2,137,6.2,3.2,130,5.9,3,0,0,0,0,16,37.2,11,3,2,8,16,4,6.8,8,46,3,29,3.6,17,2.1,0,
4,20,4,4,9/29/2019,BAL,,CLE,"L, 25-40",*,24,34,12,31.6,268,7.9,137,5.7,4,110,4.6,2,1,0,2,6.1,5,15.2,13,4,1,9,23.1,1,17,9,66,5,44,4.9,22,2.4,0,
5,21,5,5,10/6/2019,BAL,@,PIT,"W, 26-23 (OT)",*,19,28,8,24.2,216,7.7,97,5.1,3.5,64,3.4,0,0,0,1,3.6,3,10.7,9,1,1,7,18.4,5,5.2,14,70,4,60,4.3,10,0.7,0,
6,22,6,6,10/13/2019,BAL,,CIN,"W, 23-17",*,21,33,11,32.4,253,7.7,110,5.2,3.3,126,6,1,2,1,0,0,6,20,16,1,0,2,5.4,3,17.7,19,152,6,128,6.7,24,1.3,0,
7,23,7,7,10/20/2019,BAL,@,SEA,"W, 30-16",*,9,20,5,23.8,201,10.1,106,11.8,5.3,37,4.1,0,0,0,3,15,3,15,4,4,0,5,19.2,5,17.2,14,116,6,93,6.6,23,1.6,0,
8,24,8,9,11/3/2019,BAL,,NWE,"W, 37-20",*,17,23,11,45.8,117,5.1,52,3.1,2.3,111,6.5,1,0,0,0,0,4,17.4,10,1,0,2,7.7,2,6.5,16,61,5,51,3.2,10,0.6,0,
9,25,9,10,11/10/2019,BAL,@,CIN,"W, 49-13",*,15,17,12,70.6,183,10.8,161,10.7,9.5,62,4.1,0,0,1,0,0,0,0,7,1,1,2,11.1,1,9,7,65,2,33,4.7,32,4.6,0,
10,26,10,11,11/17/2019,BAL,,HOU,"W, 41-7",*,17,24,11,45.8,212,8.8,92,5.4,3.8,130,7.6,0,0,0,0,0,7,29.2,5,1,1,2,7.1,4,8.3,10,79,4,-4,-0.4,83,8.3,0,
11,27,11,12,11/25/2019,BAL,@,LAR,"W, 45-6",*,15,20,12,54.5,136,6.8,103,6.9,5.2,66,4.4,0,1,0,1,5.3,1,5.3,10,1,3,6,24,3,14.7,8,95,5,53,6.6,42,5.3,0,
12,28,12,13,12/1/2019,BAL,,SFO,"W, 20-17",*,14,23,5,20.8,197,8.6,79,5.6,3.4,26,1.9,0,0,0,0,0,6,26.1,4,2,1,4,16.7,0,,16,101,10,99,6.2,2,0.1,1,16
13,29,13,14,12/8/2019,BAL,@,BUF,"W, 24-17",*,16,25,8,30.8,148,5.9,41,2.6,1.6,104,6.5,1,2,0,3,13,2,8.7,7,1,5,7,26.9,0,,11,40,3,33,3,7,0.6,1,11
14,30,14,15,12/12/2019,BAL,,NYJ,"W, 42-21",*,15,23,11,45.8,264,11.5,153,10.2,6.7,59,3.9,1,2,0,1,4.8,3,14.3,6,1,2,4,15.4,2,14,8,86,5,84,10.5,2,0.3,0,
15,31,15,16,12/22/2019,BAL,@,CLE,"W, 31-15",*,20,31,13,41.9,247,8,130,6.5,4.2,108,5.4,2,1,0,1,3.3,5,16.7,13,4,4,8,23.5,3,9,17,103,7,74,4.4,29,1.7,0,
,,,,,,,,13-2,,265,401,161,38,3545,8.8,1767,6.7,4.4,1360,5.1,12,11,2,14,3.6,68,17.5,138,31,21,75,16.2,39,11,176,1206,71,867,4.9,339,1.9,3,58.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
