,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,45,1,1,9/12/2021,BUF,,PIT,"L, 16-23",*,30,51,13,24.1,492,9.6,175,5.8,3.4,95,3.2,3,2,0,3,6.1,9,18.4,1,11,5,19,34.5,1,11,9,44,4,30,3.3,14,1.6,1,9
2,46,2,2,9/19/2021,BUF,@,MIA,"W, 35-0",*,17,33,8,23.5,314,9.5,103,6.1,3.1,76,4.5,2,4,0,0,0,6,20.7,10,0,7,8,22.2,2,7,5,35,5,31,6.2,4,0.8,0,
3,47,3,3,9/26/2021,BUF,,WAS,"W, 43-21",*,32,43,20,46.5,406,9.4,232,7.3,5.4,126,3.9,0,1,0,3,7.1,5,11.9,8,9,6,15,33.3,2,3,4,9,1,5,1.3,4,1,1,4
4,48,4,4,10/3/2021,BUF,,HOU,"W, 40-0",*,20,30,12,38.7,269,9,181,9.1,6,67,3.4,0,1,0,0,0,5,17.2,6,2,3,6,18.8,1,8,6,41,2,25,4.2,16,2.7,0,
5,49,5,5,10/10/2021,BUF,@,KAN,"W, 38-20",*,15,26,12,46.2,292,11.2,203,13.5,7.8,112,7.5,0,1,0,2,8,6,24,8,2,1,3,10.7,2,7.5,11,59,5,50,4.5,9,0.8,0,
6,50,6,6,10/18/2021,BUF,@,TEN,"L, 31-34",*,35,47,22,44,385,8.2,229,6.5,4.9,124,3.5,2,2,0,2,4.4,3,6.7,6,6,5,14,25.9,4,3.5,9,26,1,14,1.6,12,1.3,1,9
7,51,7,8,10/31/2021,BUF,,MIA,"W, 26-11",*,29,42,15,35.7,237,5.6,93,3.2,2.2,156,5.4,2,2,0,1,2.5,6,15,20,5,5,10,21.7,4,12,8,55,4,36,4.5,19,2.4,2,4
8,52,8,9,11/7/2021,BUF,@,JAX,"L, 6-9",*,31,47,15,29.4,287,6.1,162,5.2,3.4,102,3.3,0,2,0,2,4.4,8,17.8,13,13,4,21,38.2,4,12.5,5,50,2,41,8.2,9,1.8,0,
9,53,9,10,11/14/2021,BUF,@,NYJ,"W, 45-17",*,21,28,15,50,362,12.9,258,12.3,9.2,108,5.1,0,0,0,1,3.6,4,14.3,7,2,2,6,19.4,1,4,2,3,0,1,0.5,2,1,0,
10,54,10,11,11/21/2021,BUF,,IND,"L, 15-41",*,21,35,12,33.3,253,7.2,112,5.3,3.2,97,4.6,1,1,0,4,11.8,4,11.8,6,1,2,4,10.8,1,8,2,18,2,18,9,0,0,0,
11,55,11,12,11/25/2021,BUF,@,NOR,"W, 31-6",*,23,28,11,36.7,167,6,147,6.4,5.3,113,4.9,0,2,0,0,0,0,0,5,4,1,7,20.6,4,6.3,8,43,4,27,3.4,16,2,0,
12,56,12,13,12/6/2021,BUF,,NWE,"L, 10-14",*,15,30,9,28.1,311,10.4,92,6.1,3.1,53,3.5,1,0,0,3,10,7,23.3,12,5,3,10,27.8,4,8.5,6,39,2,19,3.2,20,3.3,0,
13,57,13,14,12/12/2021,BUF,@,TAM,"L, 27-33 (OT)",*,36,54,16,28.1,278,5.1,151,4.2,2.8,157,4.4,3,4,0,0,0,10,20,27,8,7,18,28.6,6,8.8,12,109,6,58,4.8,51,4.3,1,12
14,58,14,15,12/19/2021,BUF,,CAR,"W, 31-14",*,19,34,12,31.6,299,8.8,151,7.9,4.4,59,3.1,0,3,0,2,6.5,9,29,17,5,2,11,28.2,1,26,3,24,1,-2,-0.7,26,8.7,1,3
15,59,15,16,12/26/2021,BUF,@,NWE,"W, 33-21",*,30,47,20,42.6,311,6.6,167,5.6,3.6,147,4.9,0,4,0,4,9.3,5,11.6,14,11,4,15,30.6,2,18,12,64,4,32,2.7,32,2.7,1,12
16,60,16,17,1/2/2022,BUF,,ATL,"W, 29-15",*,11,26,8,30.8,235,9,87,7.9,3.3,33,3,1,2,0,3,12.5,8,33.3,7,5,2,7,23.3,4,11.3,15,81,8,36,2.4,45,3,4,3.8
17,61,17,18,1/9/2022,BUF,,NYJ,"W, 27-10",*,24,45,14,31.1,407,9,121,5,2.7,118,4.9,1,1,0,5,11.4,12,27.3,15,6,5,11,22,5,12.6,5,63,3,50,10,13,2.6,0,
,,,,,,,,6-Nov,,409,646,234,34.8,5305,8.2,2664,6.5,4.1,1743,4.3,16,32,0,35,5.7,107,17.4,182,95,64,185,25.7,48,9.6,122,763,54,471,3.9,292,2.4,12,10.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
