,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,63,1,1,9/6/2024,PHI,,GNB,"W, 34-29",*,20,34,14,38.9,242,7.1,108,5.4,3.2,170,8.5,2,4,1,0,0,5,17.2,7,4,3,9,23.1,3,7.3,13,33,2,17,1.3,16,1.2,1,13
2,64,2,2,9/16/2024,PHI,,ATL,"L, 21-22",*,23,30,12,38.7,185,6.2,126,5.5,4.2,57,2.5,0,1,0,1,3.4,1,3.4,9,3,4,8,22.9,4,12.5,13,85,7,63,4.8,22,1.7,2,6.5
3,65,3,3,9/22/2024,PHI,@,NOR,"W, 15-12",*,29,38,11,26.2,270,7.1,117,4,3.1,194,6.7,0,2,0,0,0,5,13.9,13,3,4,11,24.4,3,10.7,8,25,1,10,1.3,15,1.9,1,8
4,66,4,4,9/29/2024,PHI,@,TAM,"L, 16-33",*,18,30,6,16.7,281,9.4,96,5.3,3.2,62,3.4,1,1,0,1,3.4,6,20.7,15,4,2,12,32.4,1,7,8,20,6,10,1.3,10,1.3,0,
5,67,5,6,10/13/2024,PHI,,CLE,"W, 20-16",*,16,25,11,42.3,255,10.2,129,8.1,5.2,135,8.4,0,1,0,0,0,5,20.8,15,3,1,5,19.2,0,,14,33,5,25,1.8,8,0.6,0,
6,68,6,7,10/20/2024,PHI,@,NYG,"W, 28-3",*,10,14,6,33.3,100,7.1,76,7.6,5.4,38,3.8,1,1,0,0,0,2,15.4,4,1,1,6,28.6,3,7,7,22,4,3,0.4,19,2.7,1,7
7,69,7,8,10/27/2024,PHI,@,CIN,"W, 37-17",*,16,20,10,50,173,8.7,159,9.9,8,77,4.8,0,1,0,0,0,1,5.3,5,0,1,1,4.8,1,7,10,37,7,24,2.4,13,1.3,1,10
8,70,8,9,11/3/2024,PHI,,JAX,"W, 28-23",*,18,24,11,40.7,236,9.8,170,9.4,7.1,60,3.3,0,1,0,1,4.3,2,8.7,5,2,0,5,15.2,6,7.7,13,67,4,61,4.7,6,0.5,1,13
9,71,9,10,11/10/2024,PHI,@,DAL,"W, 34-6",*,14,20,9,36,227,11.4,120,8.6,6,82,5.9,0,2,0,0,0,1,5.6,11,3,2,10,35.7,3,15.3,7,56,4,53,7.6,3,0.4,0,
10,72,10,11,11/14/2024,PHI,,WAS,"W, 26-18",*,18,28,9,30,184,6.6,88,4.9,3.1,133,7.4,0,2,0,1,3.8,5,19.2,9,0,2,4,11.8,4,5,10,39,4,27,2.7,12,1.2,1,10
11,73,11,12,11/24/2024,PHI,@,LAR,"W, 37-20",*,15,22,10,43.5,142,6.5,71,4.7,3.2,108,7.2,0,3,0,0,0,2,10.5,6,4,1,6,23.1,3,7.3,12,39,4,25,2.1,14,1.2,0,
12,74,12,13,12/1/2024,PHI,@,BAL,"W, 24-19",*,11,19,7,33.3,139,7.3,66,6,3.5,52,4.7,2,2,0,1,5.9,3,17.6,3,2,0,4,19,0,,9,29,4,23,2.6,6,0.7,0,
13,75,13,14,12/8/2024,PHI,,CAR,"W, 22-16",*,14,21,7,28,130,6.2,65,4.6,3.1,43,3.1,1,2,0,0,0,2,10.5,12,0,0,4,14.3,3,17.3,8,59,4,42,5.3,17,2.1,1,8
14,76,14,15,12/15/2024,PHI,,PIT,"W, 27-13",*,25,32,15,42.9,208,6.5,132,5.3,4.1,158,6.3,1,1,0,1,3.2,3,9.7,11,0,2,5,13.2,3,4,15,45,5,27,1.8,18,1.2,2,7.5
15,77,15,16,12/22/2024,PHI,@,WAS,"L, 33-36",*,1,4,1,25,40,10,5,5,1.3,6,6,0,1,0,0,0,2,66.7,1,0,0,0,0,2,14,3,41,1,39,13,2,0.7,0,
,,,,,,,,3-Dec,,248,361,139,34.8,2812,7.8,1528,6.2,4.2,1375,5.5,8,25,1,6,1.8,45,13.4,126,29,23,90,20.5,39,9.4,150,630,62,449,3,181,1.2,11,13.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
