,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl
1,118,1,1,9/8/2024,DET,,LAR,"W, 26-20 (OT)",*,18,28,7,23.3,187,6.7,69,3.8,2.5,148,8.2,0,0,0,3,10.7,4,14.3,4,0,3,5,16.1,1,7,1,7,1,6,6,1,1,0
2,119,2,2,9/15/2024,DET,,TAM,"L, 16-20",*,34,55,15,27.3,368,6.7,168,4.9,3.1,139,4.1,1,2,1,0,0,11,21.2,12,3,10,13,22.8,2,2.5,2,5,1,5,2.5,0,0,0
3,120,3,3,9/22/2024,DET,@,ARI,"W, 20-13",*,18,23,11,44,179,7.8,98,5.4,4.3,101,5.6,0,0,0,0,0,4,17.4,7,0,0,2,7.7,1,8,3,6,1,6,2,0,0,0
4,121,4,4,9/30/2024,DET,,SEA,"W, 42-29",*,18,18,11,52.4,74,4.1,74,4.1,4.1,218,12.1,0,0,0,0,0,0,0,10,3,1,7,33.3,0,,2,-2,0,-2,-1,0,0,0
5,122,5,6,10/13/2024,DET,@,DAL,"W, 47-9",*,18,25,13,48.1,256,10.2,148,8.2,5.9,167,9.3,0,0,0,1,4,5,20,10,2,3,7,24.1,2,3,3,5,0,4,1.3,1,0.3,0
6,123,6,7,10/20/2024,DET,@,MIN,"W, 31-29",*,22,25,15,51.7,176,7,135,6.1,5.4,145,6.6,2,0,0,0,0,1,4,16,0,5,9,31,0,,2,-4,0,-4,-2,0,0,0
7,124,7,8,10/27/2024,DET,,TEN,"W, 52-14",*,12,15,8,42.1,50,3.3,16,1.3,1.1,69,5.8,0,1,0,0,0,1,7.1,5,0,1,5,26.3,0,,1,1,0,1,1,0,0,0
8,125,8,9,11/3/2024,DET,@,GNB,"W, 24-14",*,18,22,8,34.8,81,3.7,58,3.2,2.6,87,4.8,0,2,0,0,0,2,10,6,1,2,4,17.4,0,,3,-2,0,-2,-0.7,0,0,0
9,126,9,10,11/10/2024,DET,@,HOU,"W, 26-23",*,15,30,11,36.7,286,9.5,111,7.4,3.7,129,8.6,0,5,0,1,4,2,8,4,4,5,9,29,1,2,1,2,1,2,2,0,0,0
10,127,10,11,11/17/2024,DET,,JAX,"W, 52-6",*,24,29,20,69,211,7.3,185,7.7,6.4,227,9.5,0,2,0,1,3.7,1,3.7,2,2,2,4,12.5,3,6,4,21,2,21,5.3,0,0,0
11,128,11,12,11/24/2024,DET,@,IND,"W, 24-6",*,26,36,15,38.5,205,5.7,94,3.6,2.6,175,6.7,0,3,0,0,0,6,18.2,3,9,6,18,45,1,1,2,0,0,0,0,0,0,0
12,129,12,13,11/28/2024,DET,,CHI,"W, 23-20",*,21,34,12,34.3,203,6,82,3.9,2.4,139,6.6,0,3,0,0,0,5,16.1,11,1,2,4,11.4,0,,1,1,1,0,0,1,1,0
13,130,13,14,12/5/2024,DET,,GNB,"W, 34-31",*,32,41,18,42.9,225,5.5,134,4.2,3.3,149,4.7,0,1,0,1,2.5,4,10,8,2,2,5,11.6,1,9,4,7,1,6,1.5,1,0.3,0
14,131,14,15,12/15/2024,DET,,BUF,"L, 42-48",*,38,59,27,43.5,400,6.8,240,6.3,4.1,254,6.7,1,3,2,2,3.7,10,18.5,10,5,7,15,23.4,2,6.5,2,13,1,13,6.5,0,0,0
15,132,15,16,12/22/2024,DET,@,CHI,"W, 34-17",*,23,32,15,45.5,180,5.6,131,5.7,4.1,205,8.9,0,0,0,1,3.1,7,21.9,8,1,2,4,12.1,0,,1,-1,0,-1,-1,0,0,0
16,133,16,17,12/30/2024,DET,@,SFO,"W, 40-34",*,26,34,16,44.4,147,4.3,133,5.1,3.9,170,6.5,0,1,0,1,3,5,15.2,7,1,2,5,13.9,0,,3,-3,0,-3,-1,0,0,0
17,134,17,18,1/5/2025,DET,,MIN,"W, 31-9",*,27,33,14,40,162,4.9,118,4.4,3.6,113,4.2,0,1,0,0,0,1,3.1,20,0,4,6,17.1,0,,0,0,0,0,,0,,0
,,,,,,,,15-2,,390,539,236,41.4,3390,6.3,1994,5.1,3.7,2635,6.8,4,24,3,11,2.1,69,13.5,143,34,57,122,20.9,14,4.9,35,56,9,52,1.5,4,0.1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
