,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl
1,143,1,1,9/10/2023,NOR,,TEN,"W, 16-15",*,23,33,12,32.4,378,11.5,202,8.8,6.1,103,4.5,1,0,0,0,0,6,18.2,8,1,3,8,21.1,1,7,3,4,0,4,1.3,0,0,0
2,144,2,2,9/18/2023,NOR,@,CAR,"W, 20-17",*,21,36,11,27.5,279,7.8,165,7.9,4.6,63,3,3,2,0,1,2.9,6,17.6,13,1,1,6,15,0,,3,-4,0,-4,-1.3,0,0,0
3,145,3,3,9/24/2023,NOR,@,GNB,"L, 17-18",*,13,18,6,28.6,130,7.2,45,3.5,2.5,58,4.5,1,0,0,0,0,2,11.1,8,4,2,9,42.9,0,,0,0,0,0,,0,,0
4,146,4,4,10/1/2023,NOR,,TAM,"L, 9-26",*,23,37,8,20.5,282,7.6,11,0.5,0.3,116,5,0,1,0,1,2.8,9,25,7,0,1,3,7.7,0,,2,1,1,1,0.5,0,0,0
5,147,5,5,10/8/2023,NOR,@,NWE,"W, 34-0",*,18,26,11,39.3,249,9.6,84,4.7,3.2,99,5.5,0,1,0,1,4,5,20,13,1,0,3,10.3,1,5,2,4,0,4,2,0,0,0
6,148,6,6,10/15/2023,NOR,@,HOU,"L, 13-20",*,32,50,13,25,518,10.4,240,7.5,4.8,113,3.5,0,5,0,1,2.2,9,20,15,0,5,7,13.5,0,,1,2,1,0,0,2,2,0
7,149,7,7,10/19/2023,NOR,,JAX,"L, 24-31",*,33,55,15,26.8,322,5.9,125,3.8,2.3,176,5.3,0,2,0,3,5.7,11,20.8,16,6,3,10,16.9,3,4.7,3,14,1,14,4.7,0,0,0
8,150,8,8,10/29/2023,NOR,@,IND,"W, 38-27",*,19,27,11,39.3,332,12.3,172,9.1,6.4,138,7.3,0,0,0,4,14.8,3,11.1,6,0,1,2,7.1,0,,1,-1,0,-1,-1,0,0,0
9,151,9,9,11/5/2023,NOR,,CHI,"W, 24-17",*,25,34,10,29.4,143,4.2,85,3.4,2.5,126,5,0,3,0,1,3.2,3,9.7,6,0,2,2,5.7,1,4,3,3,0,3,1,0,0,0
10,152,10,10,11/12/2023,NOR,@,MIN,"L, 19-27",*,13,18,5,25,97,5.4,54,4.2,3,56,4.3,0,1,0,1,5.9,2,11.8,6,0,3,5,23.8,1,10,1,10,0,8,8,2,2,0
11,153,11,12,11/26/2023,NOR,@,ATL,"L, 15-24",*,24,38,13,33.3,329,8.7,169,7,4.4,135,5.6,0,2,0,1,2.8,6,16.7,15,0,1,2,5,1,8,2,7,1,7,3.5,0,0,0
12,154,12,13,12/3/2023,NOR,,DET,"L, 28-33",*,17,22,10,41.7,157,7.1,119,7,5.4,107,6.3,0,0,0,2,9.1,1,4.5,5,1,5,8,33.3,0,,2,-1,0,-1,-0.5,0,0,0
13,155,13,14,12/10/2023,NOR,,CAR,"W, 28-6",*,18,26,8,29.6,109,4.2,77,4.3,3,42,2.3,0,4,0,0,0,1,4.5,8,0,5,6,22.2,0,,0,0,0,0,,0,,0
14,156,14,15,12/17/2023,NOR,,NYG,"W, 24-6",*,23,28,11,37.9,179,6.4,124,5.4,4.4,94,4.1,0,1,0,0,0,4,14.8,13,1,1,3,10.3,0,,3,-4,0,-4,-1.3,0,0,0
15,157,15,16,12/21/2023,NOR,@,LAR,"L, 22-30",*,27,40,16,38.1,378,9.5,229,8.5,5.7,90,3.3,0,0,0,2,5,8,20,15,4,1,7,16.3,1,3,2,2,0,2,1,0,0,0
16,158,16,17,12/31/2023,NOR,@,TAM,"W, 23-13",*,24,32,12,36.4,165,5.2,96,4,3,101,4.2,0,0,0,2,6.3,4,12.5,12,2,0,3,9.1,0,,3,-3,0,-3,-1,0,0,0
17,159,17,18,1/7/2024,NOR,,ATL,"W, 48-17",*,22,28,13,43.3,233,8.3,185,8.4,6.6,79,3.6,0,3,0,0,0,0,0,6,3,1,6,20,0,,1,6,0,4,4,2,2,0
,,,,,,,,8-Sep,,375,548,185,32,4280,7.8,2182,5.8,4,1696,4.5,5,25,0,20,3.8,80,15.3,172,24,35,90,15.3,9,5.7,32,40,4,34,1.1,6,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
