,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,33,1,1,9/10/2023,IND,,JAX,"L, 21-31",,0,2,0,0,2,1,0,,0,0,,0,0,0,0,0,1,50,2,1,0,1,50,0,,0,0,0,0,,0,,0,
2,34,2,2,9/17/2023,IND,@,HOU,"W, 31-20",,19,23,9,39.1,120,5.2,95,5,4.1,76,4,0,1,0,0,0,3,13.6,8,5,0,5,20,2,1.5,2,3,0,1,0.5,2,1,0,
3,35,3,3,9/24/2023,IND,@,BAL,"W, 22-19 (OT)",*,27,44,9,18.4,348,7.9,133,4.9,3,94,3.5,1,2,0,4,9.5,6,14.3,30,2,1,8,16.3,0,,0,0,0,0,,0,,0,
4,36,4,4,10/1/2023,IND,,LAR,"L, 23-29 (OT)",,0,0,0,,0,,0,,,0,,0,0,0,0,,0,,0,0,0,0,,0,,0,0,0,0,,0,,0,
5,37,5,5,10/8/2023,IND,,TEN,"W, 23-16",,11,14,7,50,74,5.3,58,5.3,4.1,97,8.8,0,1,0,0,0,1,7.7,5,0,0,0,0,1,2,2,1,0,0,0,1,0.5,0,
6,38,6,6,10/15/2023,IND,@,JAX,"L, 20-37",*,33,55,14,24.1,394,7.2,151,4.6,2.7,178,5.4,0,3,0,2,3.8,6,11.5,19,0,5,8,13.3,2,2,2,4,0,4,2,0,0,0,
7,39,7,7,10/22/2023,IND,,CLE,"L, 38-39",*,15,23,11,40.7,209,9.1,134,8.9,5.8,171,11.4,1,1,0,1,4.5,3,13.6,12,3,1,8,27.6,2,12.5,3,29,2,29,9.7,0,0,0,
8,40,8,8,10/29/2023,IND,,NOR,"L, 27-38",*,23,41,10,23.3,325,7.9,136,5.9,3.3,77,3.3,3,3,0,2,5.3,6,15.8,12,7,5,14,31.8,1,3,1,3,1,3,3,0,0,0,
9,41,9,9,11/5/2023,IND,@,CAR,"W, 27-13",*,17,26,7,25.9,93,3.6,52,3.1,2,75,4.4,2,2,0,0,0,4,16.7,8,1,2,4,14.3,1,7,5,5,1,4,0.8,1,0.2,0,
10,42,10,10,11/12/2023,IND,@,NWE,"W, 10-6",*,18,28,8,28.6,247,8.8,137,7.6,4.9,57,3.2,2,2,0,0,0,5,19.2,7,4,1,5,17.9,0,,2,-1,0,-1,-0.5,0,0,0,
11,43,11,12,11/26/2023,IND,,TAM,"W, 27-20",*,24,41,13,30.2,247,6,119,5,2.9,132,5.5,2,1,0,4,10,6,15,15,1,1,4,8.9,2,3.5,3,6,1,3,1,3,1,1,3
12,44,12,13,12/3/2023,IND,@,TEN,"W, 31-28 (OT)",*,26,42,10,22.2,307,7.3,183,7,4.4,129,5,0,1,0,1,2.4,8,19.5,12,0,4,7,14.9,2,3,3,2,0,2,0.7,0,0,0,
13,45,13,14,12/10/2023,IND,@,CIN,"L, 14-34",*,26,39,14,33.3,237,6.1,130,5,3.3,110,4.2,1,1,0,3,7.9,3,7.9,7,1,0,4,9.3,1,6,2,5,1,5,2.5,0,0,0,
14,46,14,15,12/16/2023,IND,,PIT,"W, 30-13",*,18,28,8,25.8,213,7.6,104,5.8,3.7,111,6.2,1,1,0,2,7.4,3,11.1,9,1,2,6,18.8,1,1,2,0,0,0,0,0,0,0,
15,47,15,16,12/24/2023,IND,@,ATL,"L, 10-29",*,20,37,14,32.6,370,10,128,6.4,3.5,73,3.7,2,2,0,4,11.4,8,22.9,11,1,5,12,26.1,3,10.7,4,31,1,31,7.8,0,0,0,
16,48,16,17,12/31/2023,IND,,LVR,"W, 23-20",*,15,23,7,29.2,157,6.8,99,6.6,4.3,125,8.3,0,3,0,2,10,2,10,7,4,1,6,24,1,4,2,3,0,3,1.5,0,0,0,
17,49,17,18,1/6/2024,IND,,HOU,"L, 19-23",*,13,24,6,24,237,9.9,80,6.2,3.3,61,4.7,1,1,0,1,4.3,5,21.7,5,1,2,4,15.4,1,9,1,9,0,9,9,0,0,0,
,,,,,,,,8-Sep,,305,490,147,28.1,3580,7.3,1739,5.7,3.5,1566,5.1,16,25,0,26,5.6,70,15.1,169,32,30,96,17.6,20,5.5,34,100,7,93,2.7,7,0.2,1,34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
