,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl
1,151,1,1,9/8/2024,ATL,,PIT,"L, 10-18",*,16,26,8,28.6,139,5.3,82,5.1,3.2,73,4.6,1,2,1,0,0,4,17.4,3,2,5,9,32.1,0,,1,0,0,0,0,0,0,0
2,152,2,2,9/16/2024,ATL,@,PHI,"W, 22-21",*,20,29,11,36.7,235,8.1,140,7,4.8,101,5.1,1,0,0,1,3.4,4,13.8,6,3,1,5,16.1,1,1,4,-1,0,-2,-0.5,1,0.3,0
3,153,3,3,9/22/2024,ATL,,KAN,"L, 17-22",*,20,29,11,35.5,163,5.6,86,4.3,3,144,7.2,0,2,0,0,0,4,14.8,12,3,8,13,41.9,0,,1,-1,0,-1,-1,0,0,0
4,154,4,4,9/29/2024,ATL,,NOR,"W, 26-24",*,21,35,9,25,336,9.6,116,5.5,3.3,122,5.8,0,1,0,3,8.8,3,8.8,4,1,3,5,13.9,0,,0,0,0,0,,0,,0
5,155,5,5,10/3/2024,ATL,,TAM,"W, 36-30 (OT)",*,42,58,24,38.7,424,7.3,271,6.5,4.7,238,5.7,1,2,2,4,7.4,0,0,12,0,6,10,16.1,0,,0,0,0,0,,0,,0
6,156,6,6,10/13/2024,ATL,@,CAR,"W, 38-20",*,19,30,11,36.7,182,6.1,122,6.4,4.1,103,5.4,2,1,0,0,0,4,13.8,5,0,3,3,10,0,,4,-5,0,-5,-1.3,0,0,0
7,157,7,7,10/20/2024,ATL,,SEA,"L, 14-34",*,24,35,12,31.6,259,7.4,130,5.4,3.7,102,4.3,1,0,0,2,5.7,6,17.1,6,0,6,9,23.7,0,,1,-1,0,-1,-1,0,0,0
8,158,8,8,10/27/2024,ATL,@,TAM,"W, 31-26",*,23,29,11,35.5,198,6.8,109,4.7,3.8,167,7.3,0,1,0,2,7.1,2,7.1,6,3,2,7,21.9,1,13,3,16,1,12,4,4,1.3,0
9,159,9,9,11/3/2024,ATL,,DAL,"W, 27-21",*,19,24,12,46.2,136,5.7,78,4.1,3.3,144,7.6,1,0,0,0,0,2,8.3,11,3,2,7,26.9,0,,4,-11,0,-11,-2.8,0,0,0
10,160,10,10,11/10/2024,ATL,@,NOR,"L, 17-20",*,23,38,12,29.3,429,11.3,242,10.5,6.4,64,2.8,2,1,0,0,0,5,13.5,4,2,4,9,22,0,,0,0,0,0,,0,,0
11,161,11,11,11/17/2024,ATL,@,DEN,"L, 6-38",*,18,27,8,26.7,183,6.8,83,4.6,3.1,90,5,0,0,1,0,0,4,15.4,7,2,1,6,20,0,,1,0,0,0,0,0,0,0
12,162,12,13,12/1/2024,ATL,,LAC,"L, 13-17",*,24,39,13,32.5,308,7.9,93,3.9,2.4,152,6.3,2,1,0,0,0,7,18.4,5,4,3,8,20,0,,1,3,1,2,2,1,1,0
13,163,13,14,12/8/2024,ATL,@,MIN,"L, 21-42",*,23,37,15,39.5,301,8.1,195,8.5,5.3,149,6.5,4,0,0,3,8.1,5,13.5,18,0,3,4,10.5,0,,0,0,0,0,,0,,0
14,164,14,15,12/16/2024,ATL,@,LVR,"W, 15-9",*,11,17,6,30,99,5.8,74,6.7,4.4,38,3.5,0,1,0,1,6.3,1,6.3,7,2,0,5,23.8,1,2,3,0,0,-2,-0.7,2,0.7,0
14,,15,16,12/22/2024,ATL,,NYG,"W, 34-7",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,16,17,12/29/2024,ATL,@,WAS,"L, 24-30 (OT)",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,17,18,1/5/2025,ATL,,CAR,"L, 38-44 (OT)",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,7-Jul,,303,453,163,33.9,3392,7.5,1821,6,4,1687,5.6,15,12,4,16,3.7,51,11.7,106,25,47,100,20.7,3,5.3,,,,,,,,
