,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,90,1,1,9/8/2024,TAM,,WAS,"W, 37-20",*,24,30,15,48.4,160,5.3,102,4.3,3.4,187,7.8,0,0,0,1,3.3,3,10,14,4,3,8,23.5,3,7,3,21,1,11,3.7,10,3.3,0,
2,91,2,2,9/15/2024,TAM,@,DET,"W, 20-16",*,12,19,9,37.5,152,8,95,7.9,5,90,7.5,1,0,0,1,5.3,3,15.8,11,3,0,8,28.6,4,8.8,5,34,3,30,6,4,0.8,0,
3,92,3,3,9/22/2024,TAM,,DEN,"L, 7-26",*,25,33,11,27.5,113,3.4,54,2.2,1.6,109,4.4,0,1,0,2,6.3,3,9.4,17,6,2,15,37.5,0,,0,0,0,0,,0,,0,
4,93,4,4,9/29/2024,TAM,,PHI,"W, 33-16",*,30,47,18,36.7,302,6.4,152,5.1,3.2,195,6.5,2,0,0,3,6.4,6,12.8,12,1,1,4,8,1,10,4,10,2,9,2.3,1,0.3,0,
5,94,5,5,10/3/2024,TAM,@,ATL,"L, 30-36 (OT)",*,19,24,12,48,121,5,68,3.6,2.8,112,5.9,1,0,0,2,8.3,2,8.3,10,0,0,1,3.3,5,8.6,6,42,2,41,6.8,1,0.2,0,
6,95,6,6,10/13/2024,TAM,@,NOR,"W, 51-27",*,24,36,15,40.5,218,6.1,71,3,2,254,10.6,1,0,0,1,2.8,5,13.9,7,2,1,4,10,3,9.7,3,29,1,18,6,11,3.7,1,3
7,96,7,7,10/21/2024,TAM,,BAL,"L, 31-41",*,31,45,19,39.6,374,8.3,162,5.2,3.6,208,6.7,0,0,0,2,4.4,8,17.8,7,1,1,5,9.6,4,5.8,5,22,1,20,4,2,0.4,0,
8,97,8,8,10/27/2024,TAM,,ATL,"L, 26-31",*,37,50,16,32,363,7.3,139,3.8,2.8,191,5.2,1,3,1,0,0,7,15.2,9,2,0,2,3.9,1,10,3,11,2,6,2,5,1.7,0,
9,98,9,9,11/4/2024,TAM,@,KAN,"L, 24-30 (OT)",*,23,31,8,24.2,129,4.2,75,3.3,2.4,125,5.4,1,0,0,2,6.5,2,6.5,12,0,2,4,10.8,4,5,4,20,1,16,4,4,1,0,
10,99,10,10,11/10/2024,TAM,,SFO,"L, 20-23",*,18,29,8,25.8,157,5.4,33,1.8,1.1,83,4.6,1,0,0,1,3.4,5,17.2,8,3,0,5,15.6,1,3,3,3,0,0,0,3,1,0,
11,100,11,12,11/24/2024,TAM,@,NYG,"W, 30-7",*,24,30,12,40,209,7,153,6.4,5.1,141,5.9,0,0,0,3,10,1,3.3,4,1,2,3,9.4,2,10,4,29,3,26,6.5,3,0.8,0,
12,101,12,13,12/1/2024,TAM,@,CAR,"W, 26-23 (OT)",*,21,33,14,37.8,236,7.2,105,5,3.2,130,6.2,1,0,0,4,12.1,2,6.1,12,3,2,9,23.7,1,10,3,8,1,-2,-0.7,10,3.3,0,
13,102,13,14,12/8/2024,TAM,,LVR,"W, 28-13",*,18,29,13,39.4,245,8.4,144,8,5,151,8.4,2,1,0,1,3.6,3,10.7,7,0,3,7,20,2,6,2,12,0,12,6,0,0,0,
14,103,14,15,12/15/2024,TAM,@,LAC,"W, 40-17",*,22,27,12,42.9,253,9.4,168,7.6,6.2,120,5.5,0,1,0,0,0,2,7.7,8,1,1,3,10,2,12.5,2,25,1,21,10.5,4,2,1,2
15,104,15,16,12/22/2024,TAM,@,DAL,"L, 24-26",*,31,43,14,29.8,415,9.7,168,5.4,3.9,135,4.4,1,0,0,1,2.3,5,11.6,16,13,1,18,36,3,14,3,42,3,38,12.7,4,1.3,0,
16,105,16,17,12/29/2024,TAM,,CAR,"W, 48-14",*,27,32,17,50,261,8.2,191,7.1,6,168,6.2,0,0,0,2,6.3,2,6.3,10,5,1,8,22.9,1,2,1,2,0,2,2,0,0,0,
17,106,17,18,1/5/2025,TAM,,NOR,"W, 27-19",*,21,32,11,33.3,258,8.1,181,8.6,5.7,40,1.9,2,1,0,1,3.2,4,12.9,11,4,0,5,12.5,7,10.9,9,68,3,46,5.1,22,2.4,3,3
,,,,,,,,7-Oct,,407,570,224,36.7,3966,7,2061,5.1,3.6,2439,6,14,7,1,27,4.8,63,11.2,175,49,20,109,16.7,44,8.7,60,378,24,294,4.9,84,1.4,5,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
