,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl
1,126,1,1,9/10/2018,DET,,NYJ,"L, 17-48",*,27,46,15,32.6,354,7.7,146,5.4,3.2,140,5.2,0,2,0,3,6.8,5,11.4,7,10,4,14,29.8,1,6,1,6,0,6,6,0,0,0
2,127,2,2,9/16/2018,DET,@,SFO,"L, 27-30",*,34,53,17,30.9,460,8.7,160,4.7,3,187,5.5,0,1,0,3,5.8,11,21.2,6,8,3,13,23.2,1,8,1,8,0,8,8,0,0,0
3,128,3,3,9/23/2018,DET,,NWE,"W, 26-10",*,27,36,16,43.2,194,5.4,117,4.3,3.3,145,5.4,0,0,1,0,0,7,20,10,3,0,4,10.5,1,10,1,10,0,10,10,0,0,0
4,129,4,4,9/30/2018,DET,@,DAL,"L, 24-26",*,24,30,14,42.4,229,7.6,156,6.5,5.2,151,6.3,0,1,0,1,3.4,3,10.3,5,7,1,11,32.4,1,3,2,5,1,5,2.5,0,0,0
5,130,5,5,10/7/2018,DET,,GNB,"W, 31-23",*,14,26,9,31,234,9,79,5.6,3,104,7.4,0,0,0,1,3.8,8,30.8,14,4,1,8,27.6,0,,1,-1,0,-1,-1,0,0,0
6,131,6,7,10/21/2018,DET,@,MIA,"W, 32-21",*,18,22,10,43.5,140,6.4,103,5.7,4.7,114,6.3,0,0,0,1,4.5,1,4.5,7,2,2,5,20.8,1,9,4,9,2,9,2.3,0,0,0
7,132,7,8,10/28/2018,DET,,SEA,"L, 14-28",*,27,40,17,39.5,289,7.2,146,5.4,3.7,164,6.1,0,1,0,2,5.1,5,12.8,4,5,2,10,22.7,1,6,1,6,1,4,4,2,2,0
8,133,8,9,11/4/2018,DET,@,MIN,"L, 9-24",*,25,36,13,28.3,170,4.7,83,3.3,2.3,116,4.6,0,3,0,3,9.1,5,15.2,6,3,3,16,33.3,2,5.5,5,6,2,6,1.2,0,0,0
9,134,9,10,11/11/2018,DET,@,CHI,"L, 22-34",*,25,42,14,29.2,348,8.3,119,4.8,2.8,155,6.2,0,0,0,2,4.8,8,19,13,0,2,8,16,2,4.5,2,9,1,9,4.5,0,0,0
10,135,10,11,11/18/2018,DET,,CAR,"W, 20-19",*,23,37,11,28.9,223,6,92,4,2.5,128,5.6,0,3,0,3,8.8,7,20.6,18,2,1,4,10.3,1,9,3,6,0,6,2,0,0,0
11,136,11,12,11/22/2018,DET,,CHI,"L, 16-23",*,28,38,12,30,146,3.8,82,2.9,2.2,154,5.5,0,1,0,2,5.4,4,10.8,18,4,2,8,20,0,,0,0,0,0,,0,,0
12,137,12,13,12/2/2018,DET,,LAR,"L, 16-30",*,20,33,13,35.1,269,8.2,137,6.9,4.2,108,5.4,0,0,0,2,6.1,9,27.3,8,2,6,12,32.4,0,,1,2,0,2,2,0,0,0
13,138,13,14,12/9/2018,DET,@,ARI,"W, 17-3",*,15,23,6,25,145,6.3,27,1.8,1.2,74,4.9,0,1,0,1,4.5,5,22.7,9,0,1,2,8,1,7,1,7,1,7,7,0,0,0
14,139,14,15,12/16/2018,DET,@,BUF,"L, 13-14",*,22,29,7,24.1,197,6.8,144,6.5,5,64,2.9,0,1,0,0,0,3,10.7,16,3,4,7,24.1,0,,0,0,0,0,,0,,0
15,140,15,16,12/23/2018,DET,,MIN,"L, 9-27",*,18,32,8,23.5,231,7.2,48,2.7,1.5,68,3.8,0,0,0,3,9.4,9,28.1,12,0,0,2,5.9,0,,0,0,0,0,,0,,0
16,141,16,17,12/30/2018,DET,@,GNB,"W, 31-0",*,20,32,15,45.5,211,6.6,120,6,3.8,146,7.3,0,1,0,2,6.5,4,12.9,12,3,2,6,18.2,0,,2,-2,0,-2,-1,0,0,0
,,,,,,,,10-Jun,,367,555,197,33.1,3840,6.9,1759,4.8,3.2,2018,5.5,0,15,1,29,5.4,94,17.4,165,56,34,130,21.4,12,6.5,25,71,8,69,2.8,2,0.1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
