,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,32,1,1,9/13/2020,BAL,,CLE,"W, 38-6",*,20,25,15,55.6,252,10.1,202,10.1,8.1,73,3.7,0,1,0,0,0,3,12.5,9,7,2,11,37.9,2,11,7,45,2,37,5.3,8,1.1,1,7
2,33,2,2,9/20/2020,BAL,@,HOU,"W, 33-16",*,18,24,11,39.3,190,7.9,101,5.6,4.2,103,5.7,1,1,0,0,0,3,13,10,3,1,8,25.8,3,5.3,16,54,4,41,2.6,13,0.8,0,
3,34,3,3,9/28/2020,BAL,,KAN,"L, 20-34",*,15,28,5,15.6,260,9.3,65,4.3,2.3,32,2.1,0,1,0,5,18.5,5,18.5,16,3,1,8,22.9,3,9.7,9,83,3,80,8.9,3,0.3,1,9
4,35,4,4,10/4/2020,BAL,@,WAS,"W, 31-17",*,14,21,9,40.9,320,15.2,148,10.6,7,45,3.2,0,0,0,1,4.8,4,19,8,2,1,4,16,3,4,7,53,1,20,2.9,33,4.7,1,7
5,36,5,5,10/11/2020,BAL,,CIN,"W, 27-3",*,19,37,10,26.3,318,8.6,96,5.1,2.6,84,4.4,1,1,0,0,0,10,27.8,13,5,5,11,28.9,0,,2,3,0,-4,-2,7,3.5,1,2
6,37,6,6,10/18/2020,BAL,@,PHI,"W, 30-28",*,16,27,10,33.3,186,6.9,98,6.1,3.6,88,5.5,1,2,0,3,12,3,12,3,4,1,8,24.2,3,11.7,9,108,4,90,10,18,2,2,4.5
7,38,7,8,11/1/2020,BAL,,PIT,"L, 24-28",*,13,28,11,34.4,232,8.3,131,10.1,4.7,77,5.9,0,1,1,1,3.8,9,34.6,11,2,6,12,32.4,5,3.6,16,65,4,53,3.3,12,0.8,0,
8,39,8,9,11/8/2020,BAL,@,IND,"W, 24-10",*,19,23,9,36,86,3.7,66,3.5,2.9,104,5.5,0,0,0,1,4.3,1,4.3,8,2,0,4,13.8,4,4.3,13,58,4,53,4.1,5,0.4,0,
9,40,9,10,11/15/2020,BAL,@,NWE,"L, 17-23",*,24,34,11,30.6,259,7.6,104,4.3,3.1,145,6,1,0,0,3,8.8,4,11.8,2,10,0,12,30,4,7.3,11,55,4,37,3.4,18,1.6,1,11
10,41,10,11,11/22/2020,BAL,,TEN,"L, 24-30 (OT)",*,17,29,9,30,288,9.9,82,4.8,2.8,104,6.1,0,1,0,2,7.1,3,10.7,5,2,1,4,12.1,3,5.7,13,51,4,42,3.2,9,0.7,0,
11,42,12,13,12/8/2020,BAL,,DAL,"W, 34-17",*,12,17,2,11.8,94,5.5,56,4.7,3.3,51,4.3,0,0,0,0,0,4,23.5,0,2,0,2,9.1,5,7.2,13,94,6,75,5.8,19,1.5,0,
12,43,13,14,12/14/2020,BAL,@,CLE,"W, 47-42",*,11,17,8,38.1,192,11.3,101,9.2,5.9,62,5.6,0,0,1,2,12.5,3,18.8,4,0,0,4,15.4,5,9.8,9,124,7,94,10.4,30,3.3,0,
13,44,14,15,12/20/2020,BAL,,JAX,"W, 40-14",*,17,22,13,56.5,197,9,153,9,7,90,5.3,1,0,0,0,0,2,9.1,8,0,1,2,8.3,1,3,10,35,3,21,2.1,14,1.4,0,
14,45,15,16,12/27/2020,BAL,,NYG,"W, 27-13",*,17,26,10,38.5,181,7,117,6.9,4.5,66,3.9,0,1,1,2,8.3,5,20.8,5,7,4,11,37.9,3,9,13,80,4,68,5.2,12,0.9,1,13
15,46,16,17,1/3/2021,BAL,@,CIN,"W, 38-3",*,10,18,5,27.8,186,10.3,71,7.1,3.9,42,4.2,1,0,0,0,0,5,27.8,2,0,2,2,8.7,5,9,11,97,6,93,8.5,4,0.4,0,
,,,,,,,,4-Nov,,242,376,138,34.1,3241,8.6,1591,6.6,4.2,1166,4.8,6,9,3,20,5.5,64,17.6,104,49,25,103,22.7,49,7.2,159,1005,56,800,5,205,1.3,8,19.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
