,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,15,1,1,9/8/2019,CLE,,TEN,"L, 13-43",*,25,38,13,30.2,337,8.9,185,7.4,4.9,100,4,0,0,0,4,10.5,5,13.2,9,4,0,9,20.9,0,,0,0,0,0,,0,,0,
2,16,2,2,9/16/2019,CLE,@,NYJ,"W, 23-3",*,19,35,10,26.3,344,9.8,158,8.3,4.5,167,8.8,4,2,1,2,6.3,5,15.6,12,7,2,12,31.6,0,,0,0,0,0,,0,,0,
3,17,3,3,9/22/2019,CLE,,LAR,"L, 13-20",*,18,36,11,28.2,253,7,112,6.2,3.1,83,4.6,2,3,0,0,0,8,24.2,7,10,0,13,33.3,0,,1,-1,0,-1,-1,0,0,0,
4,18,4,4,9/29/2019,CLE,@,BAL,"W, 40-25",*,20,30,12,38.7,175,5.8,93,4.7,3.1,249,12.5,3,0,0,1,3.3,4,13.3,13,1,0,2,6.3,1,1,3,1,1,0,0,1,0.3,0,
5,19,5,5,10/7/2019,CLE,@,SFO,"L, 3-31",*,8,22,5,19.2,228,10.4,56,7,2.5,44,5.5,2,2,0,3,15,4,20,5,4,3,11,42.3,0,,0,0,0,0,,0,,0,
6,20,6,6,10/13/2019,CLE,,SEA,"L, 28-32",*,22,37,12,32.4,353,9.5,157,7.1,4.2,92,4.2,1,0,0,5,13.5,5,13.5,12,2,1,3,7.5,3,11,4,35,3,32,8,3,0.8,0,
7,21,7,8,10/27/2019,CLE,@,NWE,"L, 13-27",*,20,31,9,25,252,8.1,113,5.7,3.6,81,4.1,0,1,0,1,3.3,7,23.3,15,2,0,7,18.9,1,18,1,18,0,18,18,0,0,0,
8,22,8,9,11/3/2019,CLE,@,DEN,"L, 19-24",*,27,42,13,29.5,182,4.3,69,2.6,1.6,204,7.6,1,3,0,3,7.7,5,12.8,11,4,2,8,17.4,2,11,3,22,1,21,7,1,0.3,0,
9,23,9,10,11/10/2019,CLE,,BUF,"W, 19-16",*,26,38,15,37.5,261,6.9,116,4.5,3.1,122,4.7,1,0,0,2,5.3,4,10.5,19,2,2,6,14.6,1,2,2,1,1,-2,-1,3,1.5,0,
10,24,10,11,11/14/2019,CLE,,PIT,"W, 21-7",*,17,32,10,30.3,277,8.7,125,7.4,3.9,68,4,0,2,0,2,6.7,8,26.7,18,5,2,8,24.2,0,,1,1,1,0,0,1,1,0,
11,25,11,12,11/24/2019,CLE,,MIA,"W, 41-24",*,24,34,15,42.9,299,8.8,197,8.2,5.8,130,5.4,0,1,0,1,3,6,18.2,14,4,1,6,17.1,0,,2,5,1,1,0.5,4,2,0,
12,26,12,13,12/1/2019,CLE,@,PIT,"L, 13-20",*,18,32,9,24.3,356,11.1,113,6.3,3.5,83,4.6,1,0,0,1,3.1,9,28.1,15,7,2,14,37.8,0,,1,2,1,1,1,1,1,0,
13,27,13,14,12/8/2019,CLE,,CIN,"W, 27-19",*,11,24,9,36,230,9.6,67,6.1,2.8,125,11.4,2,1,0,0,0,5,21.7,16,4,3,8,29.6,2,6.5,2,13,2,9,4.5,4,2,0,
14,28,14,15,12/15/2019,CLE,@,ARI,"L, 24-38",*,30,43,15,34.1,254,5.9,119,4,2.8,128,4.3,0,0,1,2,4.8,7,16.7,15,3,1,5,10.9,2,5.5,2,11,2,7,3.5,4,2,1,2
15,29,15,16,12/22/2019,CLE,,BAL,"L, 15-31",*,20,33,10,30.3,293,8.9,111,5.6,3.4,81,4.1,2,1,0,2,6.3,4,12.5,22,1,3,4,11.8,1,5,2,4,0,-1,-0.5,5,2.5,0,
16,30,16,17,12/29/2019,CLE,@,CIN,"L, 23-33",*,12,27,11,33.3,422,15.6,216,18,8,63,5.3,1,3,0,1,4.2,7,29.2,8,5,2,13,35.1,4,7.3,4,29,2,25,6.3,4,1,1,4
,,,,,,,,10-Jun,,317,534,179,31.2,4516,8.5,2007,6.3,3.8,1820,5.7,20,19,2,30,5.8,93,18.1,211,65,24,129,21.8,17,7.9,28,141,15,110,3.9,31,1.1,2,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
