,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
1,63,1,1,9/8/2024,LAC,,LVR,"W, 22-10",*,17,26,6,22.2,163,6.3,67,3.9,2.6,77,4.5,0,0,0,3,11.5,4,15.4,12,0,4,5,17.9,1,8,4,6,0,6,1.5,0,0,0,
2,64,2,2,9/15/2024,LAC,@,CAR,"W, 26-3",*,14,20,8,38.1,141,7.1,66,4.7,3.3,64,4.6,1,0,0,0,0,4,20,8,0,1,2,9.1,1,8,6,18,1,2,0.3,16,2.7,0,
3,65,3,3,9/22/2024,LAC,@,PIT,"L, 10-20",*,12,18,6,30,163,9.1,67,5.6,3.7,58,4.8,0,0,0,2,11.1,3,16.7,6,2,2,6,30,0,,1,0,0,0,0,0,0,0,
4,66,4,4,9/29/2024,LAC,,KAN,"L, 10-17",*,16,27,9,31,193,7.1,51,3.2,1.9,128,8,0,0,0,4,14.8,5,18.5,8,1,8,11,37.9,0,,3,0,1,-1,-0.3,1,0.3,0,
5,67,5,6,10/13/2024,LAC,@,DEN,"W, 23-16",*,21,34,10,27,283,8.3,114,5.4,3.4,123,5.9,2,3,0,0,0,4,12.9,18,3,3,9,23.7,1,5,4,2,0,-3,-0.8,5,1.3,1,4
6,68,6,7,10/21/2024,LAC,@,ARI,"L, 15-17",*,27,39,14,33.3,336,8.6,224,8.3,5.7,125,4.6,0,1,1,5,13.5,3,8.1,8,0,4,7,15.9,2,4,2,8,0,8,4,0,0,0,
7,69,7,8,10/27/2024,LAC,,NOR,"W, 26-8",*,20,32,12,34.3,245,7.7,156,7.8,4.9,123,6.2,1,2,0,3,10,3,10,11,1,3,7,18.4,3,16.7,4,49,1,46,11.5,3,0.8,0,
8,70,8,9,11/3/2024,LAC,@,CLE,"W, 27-10",*,18,27,10,30.3,270,10,153,8.5,5.7,129,7.2,0,1,0,0,0,4,15.4,6,4,5,15,44.1,1,4,3,2,0,-1,-0.3,3,1,0,
9,71,9,10,11/10/2024,LAC,,TEN,"W, 27-17",*,14,18,8,44.4,113,6.3,71,5.1,3.9,93,6.6,1,0,0,1,5.6,0,0,1,0,2,2,8.7,5,5.8,9,32,4,9,1,23,2.6,0,
10,72,10,11,11/17/2024,LAC,,CIN,"W, 34-27",*,17,36,14,36.8,463,12.9,232,13.6,6.4,65,3.8,2,2,1,2,6.1,5,15.2,9,1,3,6,14.3,4,16.5,5,65,3,65,13,0,0,0,
11,73,11,12,11/25/2024,LAC,,BAL,"L, 23-30",*,21,36,9,22.5,367,10.2,138,6.6,3.8,80,3.8,0,0,0,3,8.3,7,19.4,12,1,3,8,18.2,4,7.3,4,29,2,29,7.3,0,0,0,
12,74,12,13,12/1/2024,LAC,@,ATL,"W, 17-13",*,16,23,5,17.9,170,7.4,84,5.3,3.7,63,3.9,0,0,0,0,0,1,4.3,5,3,3,11,39.3,0,,5,1,2,-2,-0.4,3,0.6,0,
13,75,13,14,12/8/2024,LAC,@,KAN,"L, 17-19",*,21,30,11,33.3,304,10.1,139,6.6,4.6,74,3.5,1,1,0,2,6.9,4,13.8,10,0,4,7,20,2,4.5,4,12,2,9,2.3,3,0.8,0,
14,76,14,15,12/15/2024,LAC,,TAM,"L, 17-40",*,21,33,10,27.8,270,8.2,135,6.4,4.1,60,2.9,0,3,0,4,13.3,4,13.3,20,1,6,10,27.8,0,,0,0,0,0,,0,,0,
15,77,15,16,12/19/2024,LAC,,DEN,"W, 34-27",*,23,31,14,42.4,210,6.8,114,5,3.7,170,7.4,1,1,0,1,3.3,2,6.7,6,0,6,8,21.6,4,10.8,8,28,3,9,1.1,19,2.4,1,8
16,78,16,17,12/28/2024,LAC,@,NWE,"W, 40-7",*,26,38,16,42.1,365,9.6,167,6.4,4.4,114,4.4,0,0,0,1,2.6,10,26.3,9,1,3,4,10,2,5.5,3,12,2,12,4,0,0,0,
17,79,17,18,1/5/2025,LAC,@,LVR,"W, 34-20",*,28,36,13,35.1,270,7.5,204,7.3,5.7,142,5.1,1,0,1,1,2.9,4,11.4,7,2,2,5,13.2,1,41,4,42,2,36,9,6,1.5,0,
,,,,,,,,6-Nov,,332,504,175,32.1,4326,8.6,2182,6.6,4.3,1688,5.1,10,14,3,32,6.6,67,13.8,156,20,62,123,21.4,31,10,69,306,23,224,3.2,82,1.2,2,34.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
