,,,,,,,,,,Passing,,,,Air Yards,,,,,,,Accuracy,,,,,,,Pressure,,,,,,,Rushing,,,,,,,
Rk,Gcar,Gtm,Week,Date,Team,,Opp,Result,GS,Cmp,Att,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Bats,ThAwy,Spikes,Drops,Drop%,BadTh,Bad%,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl
1,101,1,1,9/14/2020,TEN,@,DEN,"W, 16-14",*,29,43,17,38.6,266,6.2,153,5.3,3.6,96,3.3,2,3,0,3,7.5,4,10,5,4,6,11,24.4,1,11,3,14,2,14,4.7,0,0,0
2,102,2,2,9/20/2020,TEN,,JAX,"W, 33-30",*,18,24,12,48,191,8,150,8.3,6.3,89,4.9,0,2,0,1,4.5,1,4.5,5,3,3,7,25.9,2,7,4,12,0,12,3,0,0,0
3,103,3,3,9/27/2020,TEN,@,MIN,"W, 31-30",*,23,37,13,34.2,363,9.8,233,10.1,6.3,88,3.8,1,4,0,0,0,5,15.2,14,4,6,11,28.2,1,10,4,9,1,5,1.3,4,1,0
4,104,4,5,10/13/2020,TEN,,BUF,"W, 42-16",*,21,28,14,50,181,6.5,126,6,4.5,69,3.3,1,0,0,1,3.6,3,10.7,15,0,2,2,6.5,3,13,4,42,4,40,10,2,0.5,0
5,105,5,6,10/18/2020,TEN,,HOU,"W, 42-36 (OT)",*,30,41,20,46.5,309,7.5,208,6.9,5.1,158,5.3,1,0,0,2,4.9,3,7.3,14,4,4,10,23.3,0,,0,0,0,0,,0,,0
6,106,6,7,10/25/2020,TEN,,PIT,"L, 24-27",*,18,30,8,25,247,8.2,112,6.2,3.7,108,6,0,1,0,0,0,5,17.2,11,3,5,10,30.3,1,4,2,5,1,5,2.5,0,0,0
7,107,7,8,11/1/2020,TEN,@,CIN,"L, 20-31",*,18,30,13,41.9,271,9,159,8.8,5.3,74,4.1,0,1,0,1,3.4,5,17.2,13,1,4,6,18.2,2,10,2,20,2,13,6.5,7,3.5,0
8,108,8,9,11/8/2020,TEN,,CHI,"W, 24-17",*,10,21,7,29.2,215,10.2,80,8,3.8,78,7.8,0,0,0,3,14.3,3,14.3,9,1,3,7,28,1,5,3,3,0,3,1,0,0,0
9,109,9,10,11/12/2020,TEN,,IND,"L, 17-34",*,15,27,9,32.1,197,7.3,71,4.7,2.6,76,5.1,0,0,0,1,3.7,7,25.9,4,2,4,7,23.3,2,4.5,2,9,0,2,1,7,3.5,0
10,110,10,11,11/22/2020,TEN,@,BAL,"W, 30-24 (OT)",*,22,31,15,45.5,193,6.2,120,5.5,3.9,139,6.3,0,0,0,1,3.2,7,22.6,19,2,6,10,28.6,2,7.5,4,35,2,18,4.5,17,4.3,0
11,111,11,12,11/29/2020,TEN,@,IND,"W, 45-26",*,13,22,9,39.1,153,7,103,7.9,4.7,118,9.1,2,2,0,0,0,4,20,7,5,1,7,30.4,0,,2,3,2,2,1,1,0.5,0
12,112,12,13,12/6/2020,TEN,,CLE,"L, 35-41",*,29,45,18,37.5,487,10.8,257,8.9,5.7,132,4.6,0,3,0,4,9.5,5,11.9,5,4,2,9,18.8,0,,0,0,0,0,,0,,0
13,113,13,14,12/13/2020,TEN,@,JAX,"W, 31-10",*,19,24,11,44,197,8.2,139,7.3,5.8,73,3.8,0,1,0,1,4.3,1,4.3,6,0,6,7,28,0,,0,0,0,0,,0,,0
14,114,14,15,12/20/2020,TEN,,DET,"W, 46-25",*,21,27,17,60.7,246,9.1,142,6.8,5.3,131,6.2,0,1,0,0,0,3,11.5,12,1,0,2,6.9,1,1,3,21,2,21,7,0,0,0
15,115,15,16,12/27/2020,TEN,@,GNB,"L, 14-40",*,11,24,9,34.6,202,8.4,83,7.5,3.5,38,3.5,1,1,0,0,0,3,13,7,1,4,7,25,2,5,3,55,1,49,16.3,6,2,0
16,116,16,17,1/3/2021,TEN,@,HOU,"W, 41-38",*,18,27,10,34.5,311,11.5,159,8.8,5.9,57,3.2,0,0,0,2,7.4,4,14.8,15,1,6,9,29,2,5,7,38,5,37,5.3,1,0.1,0
,,,,,,,,5-Nov,,315,481,202,40,4029,8.4,2295,7.3,4.8,1524,4.8,8,19,0,20,4.3,63,13.6,161,36,62,122,23.2,20,7.4,43,266,22,221,5.1,45,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
